lemma	upos	sense_id	definition
nebesen	ADJ	DDDS|nebesen|ADJ|4	o nebesih
nebesen	ADJ	DDDS|nebesen|ADJ|5	o vesolju
nebesen	ADJ	DDDS|nebesen|ADJ|6	o nebu
nebo	NOUN	DDDS|nebo|NOUN|1	o orientaciji
nebo	NOUN	DDDS|nebo|NOUN|2	o visoki stopnji
nebo	NOUN	DDDS|nebo|NOUN|3	zelo visoko
nebo	NOUN	DDDS|nebo|NOUN|4	nebesa
nebo	NOUN	DDDS|nebo|NOUN|5	o družbenem dogajanju; scena
nebo	NOUN	DDDS|nebo|NOUN|6	o ugodju in sreči
nebo	NOUN	DDDS|nebo|NOUN|7	o stanju posameznika ali družbe
nebo	NOUN	DDDS|nebo|NOUN|8	v ustni votlini
nebo	NOUN	DDDS|nebo|NOUN|9	prostor nad tlemi
nebo	NOUN	DDDS|nebo|NOUN|10	o obzorju
neboleč	ADJ	DDDS|neboleč|ADJ|1	o čustvih
neboleč	ADJ	DDDS|neboleč|ADJ|2	o telesni bolečini
neboleč	ADJ	DDDS|neboleč|ADJ|3	o povzročanju težav
necepljen	ADJ	DDDS|necepljen|ADJ|1	kdor ne prejme cepiva
necepljen	ADJ	DDDS|necepljen|ADJ|2	o razmnoževanju rastlin
nedaven	ADJ	DDDS|nedaven|ADJ|1	ki je bil pred kratkim
nedavno	ADV	DDDS|nedavno|ADV|1	pred kratkim
nedelovanje	NOUN	DDDS|nedelovanje|NOUN|1	o neustrezni družbeni aktivnosti
nedelovanje	NOUN	DDDS|nedelovanje|NOUN|2	o tehnologiji
nedolgo	ADV	DDDS|nedolgo|ADV|1	malo; kmalu
nedolgo	ADV	DDDS|nedolgo|ADV|2	kratek čas
nedvomno	ADV	DDDS|nedvomno|ADV|1	brez dvoma; neizpodbitno
nedvomno	ADV	DDDS|nedvomno|ADV|2	gotovo
nega	NOUN	DDDS|nega|NOUN|1	o skrbi za zdravje
nega	NOUN	DDDS|nega|NOUN|2	oskrba bolnika
negativen	ADJ	DDDS|negativen|ADJ|1	ki je vrednoten kot slab
negativen	ADJ	DDDS|negativen|ADJ|2	odklonilen
nehati	VERB	DDDS|nehati|VERB|1	opustiti navado
nehati	VERB	DDDS|nehati|VERB|2	prekiniti dejanje, dejavnost
nehati	VERB	DDDS|nehati|VERB|3	zaključek, prenehanje dogodka, procesa, dejavnosti
nejasen	ADJ	DDDS|nejasen|ADJ|1	nedoločljiv
nejasen	ADJ	DDDS|nejasen|ADJ|2	meglen
nejasen	ADJ	DDDS|nejasen|ADJ|3	o razumljivosti
nekajkrat	ADV	DDDS|nekajkrat|ADV|1	o ponovitvah
nekajkrat	ADV	DDDS|nekajkrat|ADV|2	o stopnji
nekdanji	ADJ	DDDS|nekdanji|ADJ|1	o preteklem statusu osebe
nekdanji	ADJ	DDDS|nekdanji|ADJ|2	kar ne obstaja več
nekoliko	ADV	DDDS|nekoliko|ADV|1	o stopnji
nekomercialen	ADJ	DDDS|nekomercialen|ADJ|1	neprofiten
nekoč	ADV	DDDS|nekoč|ADV|1	enkrat v preteklosti
nekoč	ADV	DDDS|nekoč|ADV|2	enkrat v prihodnosti
nekvalificiran	ADJ	DDDS|nekvalificiran|ADJ|1	nepotrjen, brez oznake lastnosti ali kategorije
nekvalificiran	ADJ	DDDS|nekvalificiran|ADJ|2	ne dovolj usposobljen
nekvalificiran	ADJ	DDDS|nekvalificiran|ADJ|3	brez potrebnih kvalifikacij
nemogoč	ADJ	DDDS|nemogoč|ADJ|1	o vedenju
nemogoč	ADJ	DDDS|nemogoč|ADJ|2	o slabih pogojih
nemogoč	ADJ	DDDS|nemogoč|ADJ|3	o gotovem neuspehu
nemoten	ADJ	DDDS|nemoten|ADJ|1	brez prekinitev
nemoten	ADJ	DDDS|nemoten|ADJ|2	o razvoju človeka
nemoten	ADJ	DDDS|nemoten|ADJ|3	brez motenj ali ovir
nemški	ADJ	DDDS|nemški|ADJ|1	o Nemčiji in Nemcih
nemški	ADJ	DDDS|nemški|ADJ|2	o jeziku
nemščina	NOUN	DDDS|nemščina|NOUN|1	nemški jezik
nenavaden	ADJ	DDDS|nenavaden|ADJ|1	čuden
nenavaden	ADJ	DDDS|nenavaden|ADJ|2	neobičajen
nenavaden	ADJ	DDDS|nenavaden|ADJ|3	zelo velik
nenavadno	ADV	DDDS|nenavadno|ADV|1	neobičajno
nenavadno	ADV	DDDS|nenavadno|ADV|2	o visoki stopnji
nenavadno	ADV	DDDS|nenavadno|ADV|3	čudno
nenehen	ADJ	DDDS|nenehen|ADJ|1	zelo pogost
nenehen	ADJ	DDDS|nenehen|ADJ|2	konstanten
nenehno	ADV	DDDS|nenehno|ADV|1	brez premora
nenehno	ADV	DDDS|nenehno|ADV|2	zelo pogosto
neodvisen	ADJ	DDDS|neodvisen|ADJ|1	nezasvojen
neodvisen	ADJ	DDDS|neodvisen|ADJ|2	nepristranski; nevtralen
neodvisen	ADJ	DDDS|neodvisen|ADJ|3	nepodrejen; avtonomen
neodvisen	ADJ	DDDS|neodvisen|ADJ|4	nepovezan; nepogojen
neodvisen	ADJ	DDDS|neodvisen|ADJ|5	neobremenjen; samostojen
neodvisno	ADV	DDDS|neodvisno|ADV|1	samostojno
neodvisno	ADV	DDDS|neodvisno|ADV|2	nepodrejeno; avtonomno
neodvisno	ADV	DDDS|neodvisno|ADV|3	nepovezano; nepogojeno
neodvisnost	NOUN	DDDS|neodvisnost|NOUN|1	nepristranskost; nevtralnost
neodvisnost	NOUN	DDDS|neodvisnost|NOUN|2	samostojnost
neodvisnost	NOUN	DDDS|neodvisnost|NOUN|3	nepodrejenost; avtonomnost
neodvisnost	NOUN	DDDS|neodvisnost|NOUN|4	nezasvojenost
neonesnažen	ADJ	DDDS|neonesnažen|ADJ|1	brez škodljivih vsebin
neosvojljiv	ADJ	DDDS|neosvojljiv|ADJ|1	o pridobivanju znanja, veščin
neosvojljiv	ADJ	DDDS|neosvojljiv|ADJ|2	o pridobivanju naklonjenosti
neosvojljiv	ADJ	DDDS|neosvojljiv|ADJ|3	o doseganju cilja
neosvojljiv	ADJ	DDDS|neosvojljiv|ADJ|4	o zavzemanju teritorija
neosvojljiv	ADJ	DDDS|neosvojljiv|ADJ|5	o neznanem ali težko dostopnem kraju
neosvojljiv	ADJ	DDDS|neosvojljiv|ADJ|6	o prevzemanju funkcije
neposreden	ADJ	DDDS|neposreden|ADJ|1	brez posrednika; direkten
neposredno	ADV	DDDS|neposredno|ADV|1	o pristni in jasni komunikciji
neposredno	ADV	DDDS|neposredno|ADV|2	brez posrednika ali vmesnega člena
neposredno	ADV	DDDS|neposredno|ADV|3	časovno blizu
neposredno	ADV	DDDS|neposredno|ADV|4	prostorsko zraven
neposredno	ADV	DDDS|neposredno|ADV|5	o predvajanju oddaje ali prireditve
neposredno	ADV	DDDS|neposredno|ADV|6	o volilnem sistemu
neposredno	ADV	DDDS|neposredno|ADV|7	o eksplicitni omembi ali navedbi
neposredno	ADV	DDDS|neposredno|ADV|8	o skupnem trgu ali področju
neposredno	ADV	DDDS|neposredno|ADV|9	brez dodatnih nastopov
nepravilnost	NOUN	DDDS|nepravilnost|NOUN|1	o vedenju
neprebavljen	ADJ	DDDS|neprebavljen|ADJ|1	o zaužiti hrani
neprebavljen	ADJ	DDDS|neprebavljen|ADJ|2	nerazčiščen
nepremičnina	NOUN	DDDS|nepremičnina|NOUN|1	o lastnini
neprestan	ADJ	DDDS|neprestan|ADJ|1	zelo pogost
neprestan	ADJ	DDDS|neprestan|ADJ|2	konstanten
neprivlačen	ADJ	DDDS|neprivlačen|ADJ|1	ki se ga lotimo z oklevanjem oz. ga ne sprejemamo
neprivlačen	ADJ	DDDS|neprivlačen|ADJ|2	o izgledu, podobi
nepričakovan	ADJ	DDDS|nepričakovan|ADJ|1	nepredviden
nepričakovan	ADJ	DDDS|nepričakovan|ADJ|2	o visoki stopnji
nerazvit	ADJ	DDDS|nerazvit|ADJ|1	o duhovni in telesni zrelosti
nerazvit	ADJ	DDDS|nerazvit|ADJ|2	o telesu
nerazvit	ADJ	DDDS|nerazvit|ADJ|3	primitiven
nerazvit	ADJ	DDDS|nerazvit|ADJ|4	o odsotnosti lastnosti, sposobnosti
nerazvit	ADJ	DDDS|nerazvit|ADJ|5	o dejavnosti, področju
nerazvit	ADJ	DDDS|nerazvit|ADJ|6	o gospodarskem napredku
nerešen	ADJ	DDDS|nerešen|ADJ|1	v pravnem postopku
nerešen	ADJ	DDDS|nerešen|ADJ|2	odprt; preostal
nerešen	ADJ	DDDS|nerešen|ADJ|3	o konkretni nalogi
nespecifičen	ADJ	DDDS|nespecifičen|ADJ|1	netipičen
nespecifičen	ADJ	DDDS|nespecifičen|ADJ|2	nedoločen; splošen
nesreča	NOUN	DDDS|nesreča|NOUN|1	nezgoda
nestabilnost	NOUN	DDDS|nestabilnost|NOUN|1	o duševnem stanju
nestabilnost	NOUN	DDDS|nestabilnost|NOUN|2	negotovost
nestehiometričen	ADJ	DDDS|nestehiometričen|ADJ|1	o kemijskem razmerju
netopen	ADJ	DDDS|netopen|ADJ|1	o snovi
neubijanje	NOUN	DDDS|neubijanje|NOUN|1	o povzročanju smrti
neuporaben	ADJ	DDDS|neuporaben|ADJ|1	nesmiseln
neupoštevanje	NOUN	DDDS|neupoštevanje|NOUN|1	prezrtje; ignoriranje
neupoštevanje	NOUN	DDDS|neupoštevanje|NOUN|2	o kršitvi
neuraden	ADJ	DDDS|neuraden|ADJ|1	neformalen
neuraden	ADJ	DDDS|neuraden|ADJ|2	nepotrjen
neuspešen	ADJ	DDDS|neuspešen|ADJ|1	ki spodleti
neuspešen	ADJ	DDDS|neuspešen|ADJ|2	o doseganju uspeha
neuspešno	ADV	DDDS|neuspešno|ADV|1	neučinkovito
neutemeljen	ADJ	DDDS|neutemeljen|ADJ|1	v pravu
neutemeljen	ADJ	DDDS|neutemeljen|ADJ|2	brez podlage
nevarnost	NOUN	DDDS|nevarnost|NOUN|1	ogrožajoče razmere
nevarnost	NOUN	DDDS|nevarnost|NOUN|2	o neugodnih učinkih
nevarnost	NOUN	DDDS|nevarnost|NOUN|3	možnost ogroženosti
neverjeten	ADJ	DDDS|neverjeten|ADJ|1	izjemen
neverjeten	ADJ	DDDS|neverjeten|ADJ|2	ki se ne da verjeti
nevihta	NOUN	DDDS|nevihta|NOUN|1	vremenski pojav
nevihta	NOUN	DDDS|nevihta|NOUN|2	o razburljivem dogajanju, stanju
nevmešavanje	NOUN	DDDS|nevmešavanje|NOUN|1	nevpletanje
nevraminidaza	NOUN	DDDS|nevraminidaza|NOUN|1	encim
nevtralen	ADJ	DDDS|nevtralen|ADJ|1	o mednarodnih odnosih
nevtrino	NOUN	DDDS|nevtrino|NOUN|1	osnovni delec
nevtron	NOUN	DDDS|nevtron|NOUN|1	delec
newton	NOUN	DDDS|newton|NOUN|1	enota za silo
nezadosten	ADJ	DDDS|nezadosten|ADJ|1	pomanjkljiv
nezadosten	ADJ	DDDS|nezadosten|ADJ|2	premajhen
nezadosten	ADJ	DDDS|nezadosten|ADJ|3	o ocenjevanju
nezapleten	ADJ	DDDS|nezapleten|ADJ|1	brez komplikacij
nezapleten	ADJ	DDDS|nezapleten|ADJ|2	enostaven za razumevanje
nezapleten	ADJ	DDDS|nezapleten|ADJ|3	enostaven za izvedbo
nezdrav	ADJ	DDDS|nezdrav|ADJ|1	škodljiv
nezdrav	ADJ	DDDS|nezdrav|ADJ|2	ki škoduje zdravju
nezdrav	ADJ	DDDS|nezdrav|ADJ|3	o bolezni
nezmožnost	NOUN	DDDS|nezmožnost|NOUN|1	nesposoben
nezmožnost	NOUN	DDDS|nezmožnost|NOUN|2	o telesni omejitvi
neznan	ADJ	DDDS|neznan|ADJ|1	nenavaden
neznan	ADJ	DDDS|neznan|ADJ|2	ki ni poznan
neznanec	NOUN	DDDS|neznanec|NOUN|1	oseba, ki je ne poznamo
neznanec	NOUN	DDDS|neznanec|NOUN|2	neuveljavljena oseba
neznačilen	ADJ	DDDS|neznačilen|ADJ|1	netipičen
nezveznost	NOUN	DDDS|nezveznost|NOUN|1	nepovezanost
nečak	NOUN	DDDS|nečak|NOUN|1	sin brata ali sestre
nečimrnost	NOUN	DDDS|nečimrnost|NOUN|1	dejanje
nečimrnost	NOUN	DDDS|nečimrnost|NOUN|2	lastnost
nečloveški	ADJ	DDDS|nečloveški|ADJ|1	o okrutnosti
nečloveški	ADJ	DDDS|nečloveški|ADJ|2	o veliki zahtevnosti
nečloveški	ADJ	DDDS|nečloveški|ADJ|3	ki ni človek
nečloveški	ADJ	DDDS|nečloveški|ADJ|4	zelo neprijeten
nikoli	ADV	DDDS|nikoli|ADV|1	nikdar
nimfa	NOUN	DDDS|nimfa|NOUN|1	ptica
nimfa	NOUN	DDDS|nimfa|NOUN|2	mitološko bitje
nimfa	NOUN	DDDS|nimfa|NOUN|3	vaba na trnku
nimfa	NOUN	DDDS|nimfa|NOUN|4	privlačna ženska
nimfa	NOUN	DDDS|nimfa|NOUN|5	razvojna stopnja živali
nitro	NOUN	DDDS|nitro|NOUN|1	snov
nitro	NOUN	DDDS|nitro|NOUN|2	snov za avtomobilske motorje
nitrofurantoin	NOUN	DDDS|nitrofurantoin|NOUN|1	zdravilo
nivo	NOUN	DDDS|nivo|NOUN|1	stopnja
nivo	NOUN	DDDS|nivo|NOUN|2	o kvaliteti česa
niz	NOUN	DDDS|niz|NOUN|1	o sosledju
niz	NOUN	DDDS|niz|NOUN|2	o veliki količini
niz	NOUN	DDDS|niz|NOUN|3	o nebesnem telesu
nizek	ADJ	DDDS|nizek|ADJ|1	o težkih razmerah
nizek	ADJ	DDDS|nizek|ADJ|2	o vrednosti
nizkofrekvenčen	ADJ	DDDS|nizkofrekvenčen|ADJ|1	o frekvenci
nizozemski	ADJ	DDDS|nizozemski|ADJ|1	o Nizozemski in Nizozemcih
nizozemski	ADJ	DDDS|nizozemski|ADJ|2	o jeziku
nizozemsko	ADV	DDDS|nizozemsko|ADV|1	o načinu ali stilu
nizozemsko	ADV	DDDS|nizozemsko|ADV|2	o jeziku
niša	NOUN	DDDS|niša|NOUN|1	o pomanjkanju ponudbe
niša	NOUN	DDDS|niša|NOUN|2	manjši prostor
niša	NOUN	DDDS|niša|NOUN|3	vdolbina
niša	NOUN	DDDS|niša|NOUN|4	del ceste
noga	NOUN	DDDS|noga|NOUN|1	okončina
nogomet	NOUN	DDDS|nogomet|NOUN|1	šport
nogometaš	NOUN	DDDS|nogometaš|NOUN|1	kdor igra nogomet
nogometen	ADJ	DDDS|nogometen|ADJ|1	o nogometu
nomenklatura	NOUN	DDDS|nomenklatura|NOUN|1	vodilne osebe
nomenklatura	NOUN	DDDS|nomenklatura|NOUN|2	poimenovanja
nominiran	ADJ	DDDS|nominiran|ADJ|1	o valutah
nominiran	ADJ	DDDS|nominiran|ADJ|2	predlagan za nagrado
nominiran	ADJ	DDDS|nominiran|ADJ|3	imenovan; izbran
nordijska mitologija	MWE	DDDS|nordijska mitologija|MWE|1	zbirka mitov skandinavskih dežel
nordijski	ADJ	DDDS|nordijski|ADJ|1	o območju na severu Evrope
nordijski	ADJ	DDDS|nordijski|ADJ|2	o zimskih športnih disciplinah
nordijski	ADJ	DDDS|nordijski|ADJ|3	o mitologiji
normalizirati	VERB	DDDS|normalizirati|VERB|1	ustaliti
normalizirati	VERB	DDDS|normalizirati|VERB|2	odobravati
norveški	ADJ	DDDS|norveški|ADJ|1	o Norveški in Norvežanih
nosen	ADJ	DDDS|nosen|ADJ|1	o načinu govorjenja
nosen	ADJ	DDDS|nosen|ADJ|2	o delu telesa
noseč	ADJ	DDDS|noseč|ADJ|1	o stanju
noseč	ADJ	DDDS|noseč|ADJ|2	o nošenju
nosečnost	NOUN	DDDS|nosečnost|NOUN|1	telesno stanje
nosilec	NOUN	DDDS|nosilec|NOUN|1	kdor kaj nosi
nosilec	NOUN	DDDS|nosilec|NOUN|2	imetnik
nosilec	NOUN	DDDS|nosilec|NOUN|3	o funkciji
nosilec	NOUN	DDDS|nosilec|NOUN|4	o podatkih
nosilec	NOUN	DDDS|nosilec|NOUN|5	o napravi
nosilec	NOUN	DDDS|nosilec|NOUN|6	ključni akter, dejavnik
nosilec	NOUN	DDDS|nosilec|NOUN|7	o najboljšem igralcu ali moštvu
nosilec	NOUN	DDDS|nosilec|NOUN|8	o lastnosti
nositi	VERB	DDDS|nositi|VERB|1	o podatkih
nositi	VERB	DDDS|nositi|VERB|2	imeti na sebi
nosorog	NOUN	DDDS|nosorog|NOUN|1	žival
notranje ministrstvo	MWE	DDDS|notranje ministrstvo|MWE|1	državni organ
notranje uho	MWE	DDDS|notranje uho|MWE|1	del ušesa
notranji dizajn	MWE	DDDS|notranji dizajn|MWE|1	področje oblikovanja
notranji	ADJ	DDDS|notranji|ADJ|1	o prostoru
notranji	ADJ	DDDS|notranji|ADJ|2	o interierju
notranji	ADJ	DDDS|notranji|ADJ|3	pod zemeljskim površjem
notranji	ADJ	DDDS|notranji|ADJ|4	o organih
notranji	ADJ	DDDS|notranji|ADJ|5	na državni ravni
notranjost	NOUN	DDDS|notranjost|NOUN|1	o prostoru
notranjost	NOUN	DDDS|notranjost|NOUN|2	pod zemeljskim površjem
notranjost	NOUN	DDDS|notranjost|NOUN|3	o organizmu
nov	ADJ	DDDS|nov|ADJ|1	ki še ni uporabljen
nov	ADJ	DDDS|nov|ADJ|2	dodaten; poleg že obstoječih
nov	ADJ	DDDS|nov|ADJ|3	pred kratkim vključen
nov	ADJ	DDDS|nov|ADJ|4	ki je nedavno nastal
nov	ADJ	DDDS|nov|ADJ|5	nedavno odkrit
nov	ADJ	DDDS|nov|ADJ|6	ki je bil ravno imenovan
november	NOUN	DDDS|november|NOUN|1	mesec v letu
novica	NOUN	DDDS|novica|NOUN|1	nova informacija
novica	NOUN	DDDS|novica|NOUN|2	o medijih
novinar	NOUN	DDDS|novinar|NOUN|1	pisec člankov v medijih
novinarka	NOUN	DDDS|novinarka|NOUN|1	avtorica člankov v medijih
novinarska konferenca	MWE	DDDS|novinarska konferenca|MWE|1	dogodek
novinarski	ADJ	DDDS|novinarski|ADJ|1	o novinarjih
novinarsko središče	MWE	DDDS|novinarsko središče|MWE|1	spletno mesto z informacijami za medije
novinarsko središče	MWE	DDDS|novinarsko središče|MWE|2	prostor namenjen novinarjem
novorojenček	NOUN	DDDS|novorojenček|NOUN|1	novorojeni otrok
novorojenček	NOUN	DDDS|novorojenček|NOUN|2	o novi stvari
noč	NOUN	DDDS|noč|NOUN|1	o posebnem dogodku, prazniku
noč	NOUN	DDDS|noč|NOUN|2	temni del dneva
nošenje	NOUN	DDDS|nošenje|NOUN|1	o zdravstvenih pripomočkih
nošenje	NOUN	DDDS|nošenje|NOUN|2	o predmetih
nošenje	NOUN	DDDS|nošenje|NOUN|3	prenašanje
nošenje	NOUN	DDDS|nošenje|NOUN|4	o oblačilih in dodatkih
nošenje	NOUN	DDDS|nošenje|NOUN|5	o lastnosti
nožnica	NOUN	DDDS|nožnica|NOUN|1	pripomoček za rezilo
nožnica	NOUN	DDDS|nožnica|NOUN|2	ženski spolni organ
nožnica	NOUN	DDDS|nožnica|NOUN|3	del lista
nudenje	NOUN	DDDS|nudenje|NOUN|1	o storitvi
nudenje	NOUN	DDDS|nudenje|NOUN|2	omogočanje
nudenje	NOUN	DDDS|nudenje|NOUN|3	o razpoložljivosti
nudenje	NOUN	DDDS|nudenje|NOUN|4	o dejanju
nuditi	VERB	DDDS|nuditi|VERB|1	o storitvi
nuditi	VERB	DDDS|nuditi|VERB|2	omogočiti
nuditi	VERB	DDDS|nuditi|VERB|3	o razpoložljivosti
nujen	ADJ	DDDS|nujen|ADJ|1	potreben
nujen	ADJ	DDDS|nujen|ADJ|2	neodložljiv
nujen	ADJ	DDDS|nujen|ADJ|3	pomemben za življenje; obstoj
nuna	NOUN	DDDS|nuna|NOUN|1	redovnica
nuna	NOUN	DDDS|nuna|NOUN|2	o dolgočasni ženski
oaza	NOUN	DDDS|oaza|NOUN|1	območje v puščavi
oaza	NOUN	DDDS|oaza|NOUN|2	ozelenel prostor
oaza	NOUN	DDDS|oaza|NOUN|3	spokojen prostor; zatočišče
obala	NOUN	DDDS|obala|NOUN|1	pas zemlje ob vodi
obarvanje	NOUN	DDDS|obarvanje|NOUN|1	sprememba v barvi
obdajati	VERB	DDDS|obdajati|VERB|1	o prisotnosti česa
obdajati	VERB	DDDS|obdajati|VERB|2	obrobljati
obdajati	VERB	DDDS|obdajati|VERB|3	ograjevati
obdajati	VERB	DDDS|obdajati|VERB|4	obkrožati
obdelava	NOUN	DDDS|obdelava|NOUN|1	o podatkih
obdelovalen	ADJ	DDDS|obdelovalen|ADJ|1	o industrijskem procesu
obdelovalen	ADJ	DDDS|obdelovalen|ADJ|2	o gojenju rastlin
obdobje	NOUN	DDDS|obdobje|NOUN|1	čas v človeški zgodovini
obdobje	NOUN	DDDS|obdobje|NOUN|2	čas od začetka do izteka
obdržati	VERB	DDDS|obdržati|VERB|1	zadržati zase
obdržati	VERB	DDDS|obdržati|VERB|2	ohraniti
obeleževati	VERB	DDDS|obeleževati|VERB|1	beležiti
obeleževati	VERB	DDDS|obeleževati|VERB|2	proslavljati; spominjati se
obeležiti	VERB	DDDS|obeležiti|VERB|1	proslaviti
obeležiti	VERB	DDDS|obeležiti|VERB|2	označiti
obeležiti	VERB	DDDS|obeležiti|VERB|3	zaznamovati
obeležje	NOUN	DDDS|obeležje|NOUN|1	dogodek
obeležje	NOUN	DDDS|obeležje|NOUN|2	značilnost; posebnost
obeležje	NOUN	DDDS|obeležje|NOUN|3	predmet
obeležje	NOUN	DDDS|obeležje|NOUN|4	spomenik
obenem	ADV	DDDS|obenem|ADV|1	hkrati
obenem	ADV	DDDS|obenem|ADV|2	uvaja dodatno dejstvo ali nasprotje
obešanje	NOUN	DDDS|obešanje|NOUN|1	o visenju predmeta
obešanje	NOUN	DDDS|obešanje|NOUN|2	o načinu smrti
obešen	ADJ	DDDS|obešen|ADJ|1	o visenju predmeta
obešen	ADJ	DDDS|obešen|ADJ|2	o načinu smrti
obiranje	NOUN	DDDS|obiranje|NOUN|1	finančno izkoriščanje
obiranje	NOUN	DDDS|obiranje|NOUN|2	ločevanje mesa od kosti
obiranje	NOUN	DDDS|obiranje|NOUN|3	obrekovanje
obiranje	NOUN	DDDS|obiranje|NOUN|4	odstranjevanje; puljenje
obiranje	NOUN	DDDS|obiranje|NOUN|5	o oskrbovanju rastlin
obiranje	NOUN	DDDS|obiranje|NOUN|6	obtrgavanje
obiranje	NOUN	DDDS|obiranje|NOUN|7	obotavljanje
obisk	NOUN	DDDS|obisk|NOUN|1	DEFINITION_NOT_FOUND
obiskati	VERB	DDDS|obiskati|VERB|1	o druženju
obiskati	VERB	DDDS|obiskati|VERB|2	iti na ogled
obiskovalec	NOUN	DDDS|obiskovalec|NOUN|1	o ogledu
obiskovati	VERB	DDDS|obiskovati|VERB|1	z namenom izobraževanja
običajen	ADJ	DDDS|običajen|ADJ|1	normalen
običajen	ADJ	DDDS|običajen|ADJ|2	o ustaljeni rabi
običajno	ADV	DDDS|običajno|ADV|1	v večini primerov
objava	NOUN	DDDS|objava|NOUN|1	na spletu
objaviti	VERB	DDDS|objaviti|VERB|1	na spletu
objaviti	VERB	DDDS|objaviti|VERB|2	v publikaciji
objaviti	VERB	DDDS|objaviti|VERB|3	javno naznaniti; sporočiti
objavljati	VERB	DDDS|objavljati|VERB|1	na spletu
objavljati	VERB	DDDS|objavljati|VERB|2	v publikaciji
objavljen	ADJ	DDDS|objavljen|ADJ|1	na spletu
objavljen	ADJ	DDDS|objavljen|ADJ|2	v publikaciji
obkrožati	VERB	DDDS|obkrožati|VERB|1	obrobljati
obkrožati	VERB	DDDS|obkrožati|VERB|2	ograjevati
obkrožati	VERB	DDDS|obkrožati|VERB|3	biti v okolišu koga
obkrožati	VERB	DDDS|obkrožati|VERB|4	o prisotnosti česa
oblak	NOUN	DDDS|oblak|NOUN|1	o vremenu
oblak	NOUN	DDDS|oblak|NOUN|2	o delcih in plinih
oblak	NOUN	DDDS|oblak|NOUN|3	o žuželkah
oblak	NOUN	DDDS|oblak|NOUN|4	o nečem negativnem
oblak	NOUN	DDDS|oblak|NOUN|5	v računalništvu
oblak	NOUN	DDDS|oblak|NOUN|6	v vesolju
oblakoven	ADJ	DDDS|oblakoven|ADJ|1	v računalništvu
oblast	NOUN	DDDS|oblast|NOUN|1	pravica vladanja
oblast	NOUN	DDDS|oblast|NOUN|2	institucionalni organ
oblast	NOUN	DDDS|oblast|NOUN|3	o pravicah države glede ozemlja
oblast	NOUN	DDDS|oblast|NOUN|4	politični organ
oblačilo	NOUN	DDDS|oblačilo|NOUN|1	izdelek iz blaga
oblačilo	NOUN	DDDS|oblačilo|NOUN|2	zunanja podoba
obleganje	NOUN	DDDS|obleganje|NOUN|1	o večji skupini ljudi
obleganje	NOUN	DDDS|obleganje|NOUN|2	o tujem teritoriju
obleka	NOUN	DDDS|obleka|NOUN|1	kar se obleče
obletnica	NOUN	DDDS|obletnica|NOUN|1	o posebnem dogodku
oblika	NOUN	DDDS|oblika|NOUN|1	o načinu delovanja
oblika	NOUN	DDDS|oblika|NOUN|2	o enačbi ali funkciji
oblika	NOUN	DDDS|oblika|NOUN|3	o živih bitjih
oblika	NOUN	DDDS|oblika|NOUN|4	o bolezni
oblika	NOUN	DDDS|oblika|NOUN|5	verzija nečesa
oblika	NOUN	DDDS|oblika|NOUN|6	kar predstavlja nekaj
oblika	NOUN	DDDS|oblika|NOUN|7	format
oblika	NOUN	DDDS|oblika|NOUN|8	o videzu česa
oblika	NOUN	DDDS|oblika|NOUN|9	o liku
oblika	NOUN	DDDS|oblika|NOUN|10	o stanju snovi
oblikovan	ADJ	DDDS|oblikovan|ADJ|1	o obliki
oblikovan	ADJ	DDDS|oblikovan|ADJ|2	o sestavi
oblikovan	ADJ	DDDS|oblikovan|ADJ|3	formuliran
oblikovanje	NOUN	DDDS|oblikovanje|NOUN|1	o dizajnu
oblikovanje	NOUN	DDDS|oblikovanje|NOUN|2	formuliranje
oblikovati	VERB	DDDS|oblikovati|VERB|1	formulirati
oblikovati	VERB	DDDS|oblikovati|VERB|2	ustanoviti
oblikovati	VERB	DDDS|oblikovati|VERB|3	izdelati; modelirati
oblikovati	VERB	DDDS|oblikovati|VERB|4	vplivati na kaj
obljubiti	VERB	DDDS|obljubiti|VERB|1	zagotoviti
območje	NOUN	DDDS|območje|NOUN|1	o moči; vplivu
območje	NOUN	DDDS|območje|NOUN|2	o središču
območje	NOUN	DDDS|območje|NOUN|3	o dejavnosti
območje	NOUN	DDDS|območje|NOUN|4	o ozemlju
obnašanje	NOUN	DDDS|obnašanje|NOUN|1	izražanje z dejanji
obnašanje	NOUN	DDDS|obnašanje|NOUN|2	o delovanju snovi ali naprav
obnašanje	NOUN	DDDS|obnašanje|NOUN|3	o odzivu; nadaljnje postopanje
obnova	NOUN	DDDS|obnova|NOUN|1	o miselni aktivnosti
obnova	NOUN	DDDS|obnova|NOUN|2	šolska naloga
obnova	NOUN	DDDS|obnova|NOUN|3	kar se obudi; ponovno vzpostavi
obnova	NOUN	DDDS|obnova|NOUN|4	o povzemanju zgodbe; poteka
obnova	NOUN	DDDS|obnova|NOUN|5	kar se fizično popravi; renovira
obnovitev	NOUN	DDDS|obnovitev|NOUN|1	kar se obudi; ponovno vzpostavi
obnovitev	NOUN	DDDS|obnovitev|NOUN|2	o miselni aktivnosti
obnovitev	NOUN	DDDS|obnovitev|NOUN|3	o povzemanju zgodbe; poteka
obnoviti	VERB	DDDS|obnoviti|VERB|1	o miselni aktivnosti
obnoviti	VERB	DDDS|obnoviti|VERB|2	popraviti; renovirati
