lemma	upos	sense_id	definition
огромен	ADJ	6078f0e181aae24f7f6ed6d7@ogromen-adj-1	Който е с много големи размери; извънредно голям, грамаден.
огромен	ADJ	6078f0e181aae24f7f6ed6d7@ogromen-adj-2	Който е много голям, обикн. по прояви, значение, стойност или сила.
огън	NOUN	6078f0e181aae24f7f6ed6e5@ogan-noun-1	Запалени дърва, въглища и др., от които се отделя топлина, пламък и дим.
огън	NOUN	6078f0e181aae24f7f6ed6e5@ogan-noun-2	Π. П. Славейков.
огън	NOUN	6078f0e181aae24f7f6ed6e5@ogan-noun-3	Разпалени въглени, жар или кибрит, които служат за запалване.
огън	NOUN	6078f0e181aae24f7f6ed6e5@ogan-noun-4	Пожар.
огън	NOUN	6078f0e181aae24f7f6ed6e5@ogan-noun-5	Само ед. Висока температура у човек или животно поради болест.
огън	NOUN	6078f0e181aae24f7f6ed6e5@ogan-noun-6	Горещина по лицето или тялото на човек появила се при смущение, срам или друго някакво преживяване.
огън	NOUN	6078f0e181aae24f7f6ed6e5@ogan-noun-7	Блясък в очите, предизвикан от някакво преживяване, чувство.
огън	NOUN	6078f0e181aae24f7f6ed6e5@ogan-noun-8	Само ед. Силно желание при извършване на някаква работа, при изпълняване на някаква задача.
огън	NOUN	6078f0e181aae24f7f6ed6e5@ogan-noun-9	Само ед. Стрелба.
огън	NOUN	6078f0e181aae24f7f6ed6e5@ogan-noun-10	Бой, сражение.
одит	NOUN	6078f0e181aae24f7f6ed6fa@odit-noun-1	Проверка на стопанско-финансовата дейност на предприятие, учреждение или на материално отговорно лице от длъжностно лице с цел да се установи правилността и законността на дейността им; ревизия.
одобря	VERB	61b917b9e5ae474692c4d3b3@odobrya-verb-1	Смятам някого, че е достоен за нещо, че е годен, добър за някаква работа, дейност.
одобрявам	VERB	6078f0e181aae24f7f6ed706@odobryavam-verb-1	Намирам, признавам нещо за добро, правилно и изразявам съгласието си с него; съгласен съм с нещо.
одобрявам	VERB	6078f0e181aae24f7f6ed706@odobryavam-verb-2	Смятам някого, че е достоен за нещо, че е годен, добър за някаква работа, дейност.
озаглавен	ADJ	61c25b185916e9c201c4c1a5@ozaglaven-adj-1	Който има някакво заглавие.
означавам	VERB	6078f0e181aae24f7f6ed77b@oznachavam-verb-1	Поставям знак, отбелязвам.
означавам	VERB	6078f0e181aae24f7f6ed77b@oznachavam-verb-2	Само 3 л. Имам някакво съдържание, някакъв смисъл; изразявам, показвам, знача.
означавам	VERB	6078f0e181aae24f7f6ed77b@oznachavam-verb-3	Само 3 л. Равносилно е, все едно е; представя, значи.
означение	NOUN	6078f0e181aae24f7f6ed77d@oznachenie-noun-1	Означаване.
означение	NOUN	6078f0e181aae24f7f6ed77d@oznachenie-noun-2	Нещо, което е отбелязано; бележка.
оказвам	VERB	6078f0e181aae24f7f6ed793@okazvam-verb-1	Показвам, проявявам.
оказвам	VERB	6078f0e181aae24f7f6ed793@okazvam-verb-2	В съчет. с някои съществителни означава действие със значението на съществителното.
оказвам	VERB	6078f0e181aae24f7f6ed793@okazvam-verb-3	‒ влияя;
оказвам	VERB	6078f0e181aae24f7f6ed793@okazvam-verb-4	‒ въздействам;
оказвам	VERB	6078f0e181aae24f7f6ed793@okazvam-verb-5	‒ помагам;
оказвам	VERB	6078f0e181aae24f7f6ed793@okazvam-verb-6	‒ подкрепям;
оказвам	VERB	6078f0e181aae24f7f6ed793@okazvam-verb-7	‒ поддържам;
оказвам	VERB	6078f0e181aae24f7f6ed793@okazvam-verb-8	‒ съдействам;
оказвам	VERB	6078f0e181aae24f7f6ed793@okazvam-verb-9	‒ съпротивявам се.
оказвам	VERB	6078f0e181aae24f7f6ed793@okazvam-verb-10	Показвам се някакъв, съм в действителност някакъв.
оказвам се	MWE	6078f0e181aae24f7f6ed794@okazvam_se-verb-1	Обикн. 3
оказвам се	MWE	6078f0e181aae24f7f6ed794@okazvam_se-verb-2	Показвам се някакъв, съм в действителност някакъв.
оказвам се	MWE	6078f0e181aae24f7f6ed794@okazvam_se-verb-3	Налице съм, намирам се.
оказвам се	MWE	6078f0e181aae24f7f6ed794@okazvam_se-verb-4	Става известно, очевидно; излиза.
оказване	NOUN	6078f0e181aae24f7f6ed795@okazvane-noun-1	Отгл. същ. от оказвам и от оказвам се.
океан	NOUN	6078f0e181aae24f7f6ed7b4@okean-noun-1	Огромно море, което се намира между континенти.
океан	NOUN	6078f0e181aae24f7f6ed7b4@okean-noun-2	Голямо количество от нещо.
океански	ADJ	6078f0e181aae24f7f6ed7b7@okeanski-adj-1	Който се отнася до океан.
око	NOUN	6078f0e181aae24f7f6ed7d2@oko-noun-1	Орган на зрението, който се намира на предната част на главата.
око	NOUN	6078f0e181aae24f7f6ed7d2@oko-noun-2	Самото зрение.
око	NOUN	6078f0e181aae24f7f6ed7d2@oko-noun-3	Поглед.
околен	ADJ	6078f0e181aae24f7f6ed7e0@okolen-adj-1	Който е разположен около, близо до нещо; съседен, ближен.
околен	ADJ	6078f0e181aae24f7f6ed7e0@okolen-adj-2	Който не води направо към целта; страничен.
около	ADV	6078f0e181aae24f7f6ed7e5@okolo-adv-1	За означаване положение на обкръжаване, заобикаляне на някого или нещо от всички страни.
около	ADV	6078f0e181aae24f7f6ed7e5@okolo-adv-2	За означаване на положение на някого или нещо в някоя точка на пространството, което го обкръжава; близо до.
около	ADV	6078f0e181aae24f7f6ed7e5@okolo-adv-3	За означаване на приблизителност; към.
около	ADV	6078f0e181aae24f7f6ed7e5@okolo-adv-4	Във връзка с нещо.
окончателен	ADJ	6078f0e181aae24f7f6ed7ef@okonchatelen-adj-1	Който не подлежи на повторно разглеждане или на отменяне, който е напълно установен; последен, краен.
окончателен	ADJ	6078f0e181aae24f7f6ed7ef@okonchatelen-adj-2	Пълен.
окончателно	ADV	6078f0e181aae24f7f6ed7f0@okonchatelno-adv-1	Докрай, напълно, съвсем, изцяло.
окръг	NOUN	6078f0e181aae24f7f6ed80d@okrag-noun-1	Административна териториална единица в България през определени периоди, която обединява няколко околии под едно управление.
оксид	NOUN	6078f0e181aae24f7f6ed819@oksid-noun-1	Окис.
октомври	NOUN	6078f0e181aae24f7f6ed828@oktomvri-noun-1	Десетият месец от календарната година.
окултация	NOUN	61c25b185916e9c201c4c1a7@okultatsiya-noun-1	Затъмнение на звезда или планета от Луната или от планета.
окупация	NOUN	6078f0e181aae24f7f6ed831@okupatsiya-noun-1	Заемане и задържане чужда територия с военни сили.
окупирам	VERB	6078f0e181aae24f7f6ed832@okupiram-verb-1	Извършвам окупация.
окупирам	VERB	6078f0e181aae24f7f6ed832@okupiram-verb-2	Заемам.
окуражавам	VERB	6078f0e181aae24f7f6ed834@okurazhavam-verb-1	Вдъхвам, давам смелост, кураж на някого; насърчавам.
олимпиада	NOUN	6078f0e181aae24f7f6ed86a@olimpiada-noun-1	Състезателни игри, устройвани всеки четири години в чест на бога Зевс в Древна Гърция.
олимпиада	NOUN	6078f0e181aae24f7f6ed86a@olimpiada-noun-2	Международни спортни състезания на всеки четири години, по образец на старогръцките олимпийски игри.
олимпийски	ADJ	61c25b185916e9c201c4c1a8@olimpiyski-adj-1	Който се отнася до олимпиада.
оловен	ADJ	6078f0e181aae24f7f6ed877@oloven-adj-1	Който съдържа олово.
оловен	ADJ	6078f0e181aae24f7f6ed877@oloven-adj-2	Който служи за добиване на олово.
оловен	ADJ	6078f0e181aae24f7f6ed877@oloven-adj-3	Който е направен от олово.
оловен	ADJ	6078f0e181aae24f7f6ed877@oloven-adj-4	Който е с цвят на олово.
омбудсман	NOUN	6078f0e181aae24f7f6ed8a7@ombudsman-noun-1	Съветник по гражданските права, независимо лице, назначено да проучва жалби на гражданите по отношение на държавната или местна администрация и др.
омъжа	VERB	61b917b9e5ae474692c4d462@omazha-verb-1	Задомявам мома, жена; оженвам.
омъжа се	MWE	61b917b9e5ae474692c4d463@omazha_se-verb-1	За жена ‒ встъпвам в брак; задомявам се, оженвам се.
омъжвам се	MWE	6078f0e181aae24f7f6ed8c8@omazhvam_se-verb-1	За жена ‒ встъпвам в брак; задомявам се, оженвам се.
онсен	NOUN	61c25b185916e9c201c4c1aa@onsen-noun-1	Горещ минерален извор.
онхоцеркоза	NOUN	61c25b185916e9c201c4c1ab@onhotserkoza-noun-1	Паразитно заболяване, причинено от инфекция с паразитен червей.
опазване	NOUN	6078f0e181aae24f7f6ed8ea@opazvane-noun-1	Отгл. същ. от опазвам и от опазвам се.
опасение	NOUN	6078f0e181aae24f7f6ed906@opasenie-noun-1	Страх пред нещо, предусещане на опасност.
опасност	NOUN	6078f0e181aae24f7f6ed908@opasnost-noun-1	Възможност да се случи беда, нещастие, злополука.
опашка	NOUN	6078f0e181aae24f7f6ed90d@opashka-noun-1	У животните ‒ израстък, придатък на задния край на тялото.
опашка	NOUN	6078f0e181aae24f7f6ed90d@opashka-noun-2	У птиците ‒ дълги пера на задния край на тялото.
опашка	NOUN	6078f0e181aae24f7f6ed90d@opashka-noun-3	У риби, влечуги и под. ‒ краят на тялото.
опашка	NOUN	6078f0e181aae24f7f6ed90d@opashka-noun-4	Дръжка, на която лист или плод се крепи за растение.
опашка	NOUN	6078f0e181aae24f7f6ed90d@opashka-noun-5	При движение ‒ задна, крайна част на група лица в строй.
опашка	NOUN	6078f0e181aae24f7f6ed90d@opashka-noun-6	глава.
опашка	NOUN	6078f0e181aae24f7f6ed90d@opashka-noun-7	Краят на хоро
опашка	NOUN	6078f0e181aae24f7f6ed90d@opashka-noun-8	чело.
опашка	NOUN	6078f0e181aae24f7f6ed90d@opashka-noun-9	Върволица от хора, застанали наред пред каса, магазин, спирка и др.
оперативен	ADJ	6078f0e181aae24f7f6ed919@operativen-adj-1	Който се отнася до конкретно, практическо осъществяване на задача, дейност и под.
оперативен	ADJ	6078f0e181aae24f7f6ed919@operativen-adj-2	Който умело и бързо осъществява някаква задача, план и др.
оперативен	ADJ	6078f0e181aae24f7f6ed919@operativen-adj-3	Който е свързан с военни операции.
оперативен	ADJ	6078f0e181aae24f7f6ed919@operativen-adj-4	Който се отнася до хирургическа операция.
оперативно	ADV	6078f0e181aae24f7f6ed91a@operativno-adv-1	Нареч. от оперативен .
операция	NOUN	6078f0e181aae24f7f6ed920@operatsiya-noun-1	Хирургическо лекуване на болни органи.
операция	NOUN	6078f0e181aae24f7f6ed920@operatsiya-noun-2	Действия на големи военни части, свързани от общ стратегически план.
операция	NOUN	6078f0e181aae24f7f6ed920@operatsiya-noun-3	Действие за уреждане на търговски въпроси и отношения.
операция	NOUN	6078f0e181aae24f7f6ed920@operatsiya-noun-4	Редица от действия, обединени от обща цел.
оперение	NOUN	61c25b185916e9c201c4c1ac@operenie-noun-1	Цялото покритие от всички пера на птица със специфичната им оцветеност.
описание	NOUN	6078f0e181aae24f7f6ed943@opisanie-noun-1	Устно или писмено описване на нещо.
описание	NOUN	6078f0e181aae24f7f6ed943@opisanie-noun-2	Π. П. Славейков.
описателен	ADJ	6078f0e181aae24f7f6ed944@opisatelen-adj-1	Който е свойствен на описание или съдържа описание.
описвам	VERB	6078f0e181aae24f7f6ed946@opisvam-verb-1	Изобразявам нещо, като разказвам подробно за него в писмена или устна реч.
описвам	VERB	6078f0e181aae24f7f6ed946@opisvam-verb-2	Излагам системно с научна цел характерните особености, типичните черти на нещо.
описвам	VERB	6078f0e181aae24f7f6ed946@opisvam-verb-3	Съставям списък на вещи, имущество и под., за да го предам на официалната власт за използване.
описвам	VERB	6078f0e181aae24f7f6ed946@opisvam-verb-4	Движа се бързо и очертавам някаква линия.
описвам	VERB	6078f0e181aae24f7f6ed946@opisvam-verb-5	Начертавам, очертавам някаква фигура около друга.
описвам	VERB	6078f0e181aae24f7f6ed946@opisvam-verb-6	Давам информация за нещо.
опит	NOUN	6078f0e181aae24f7f6ed94a@opit-noun-1	Действие, постъпка с цел да се постигне или изпита нещо.
опит	NOUN	6078f0e181aae24f7f6ed94a@opit-noun-2	Възпроизвеждане на някакво явление по изкуствен път с цел да бъде изследвано.
опит	NOUN	6078f0e181aae24f7f6ed94a@opit-noun-3	Само ед. Отражение на обективната действителност в човешкото съзнание, получавано чрез чувственото възприятие въз основа на производствената практика за изменяне на света.
опит	NOUN	6078f0e181aae24f7f6ed94a@opit-noun-4	Само ед. Съвкупност от практически усвоени знания, умения или навици, придобити от работа в дадена област.
опитам се	MWE	61b917b9e5ae474692c4d493@opitam_se-verb-1	Правя опит, усилие.
опитвам	VERB	6078f0e181aae24f7f6ed94b@opitvam-verb-1	Проверявам качеството или годността на нещо.
опитвам	VERB	6078f0e181aae24f7f6ed94b@opitvam-verb-2	Правя опит да установя качествата на нещо или възможностите за нещо.
опитвам	VERB	6078f0e181aae24f7f6ed94b@opitvam-verb-3	XXX Π. П. Славейков.
опитвам	VERB	6078f0e181aae24f7f6ed94b@opitvam-verb-4	Проверявам вкуса на нещо, като хапвам или пийвам от него; вкусвам.
опитвам	VERB	6078f0e181aae24f7f6ed94b@opitvam-verb-5	Изпитвам върху себе си действието на нещо; понасям нещо.
опитвам	VERB	6078f0e181aae24f7f6ed94b@opitvam-verb-6	XXX Π. П. Славейков.
опитвам	VERB	6078f0e181aae24f7f6ed94b@opitvam-verb-7	Правя опит, усилие.
опитвам се	MWE	6078f0e181aae24f7f6ed94c@opitvam_se-verb-1	Правя опит, усилие.
опитен	ADJ	6078f0e181aae24f7f6ed94e@opiten-adj-1	Който има голяма опитност ‒ практически знания, сръчност в известна област.
опитен	ADJ	6078f0e181aae24f7f6ed94e@opiten-adj-2	Който е предназначен за опити.
опиша	VERB	61b917b9e5ae474692c4d495@opisha-verb-1	Начертавам, очертавам някаква фигура около друга.
опиша	VERB	61b917b9e5ae474692c4d495@opisha-verb-2	Изобразявам нещо, като разказвам подробно за него в писмена или устна реч.
оповестяване	NOUN	6078f0e181aae24f7f6ed988@opovestyavane-noun-1	Съобщаване, разгласяване.
опожаря	VERB	61b917b9e5ae474692c4d4ac@opozharya-verb-1	Изгарям, унищожавам с огън, с пожар.
опозиция	NOUN	6078f0e181aae24f7f6ed991@opozitsiya-noun-1	Противопоставяне срещу възгледи, становища, решения.
опозиция	NOUN	6078f0e181aae24f7f6ed991@opozitsiya-noun-2	Партия или партии, които се противопоставят на управляващата партия или група партии.
определен	ADJ	6078f0e181aae24f7f6ed9c6@opredelen-adj-1	XXX ‒
определен	ADJ	6078f0e181aae24f7f6ed9c6@opredelen-adj-2	Който е точно установен, предварително посочен.
определен	ADJ	6078f0e181aae24f7f6ed9c6@opredelen-adj-3	Който е ясен, отчетлив, който не дава повод за съмнение, колебание.
определен	ADJ	6078f0e181aae24f7f6ed9c6@opredelen-adj-4	Който е добил своя форма, свой образ.
определен	ADJ	6078f0e181aae24f7f6ed9c6@opredelen-adj-5	Който е предназначен за нещо.
определен	ADJ	6078f0e181aae24f7f6ed9c6@opredelen-adj-6	Даден, известен.
определение	NOUN	6078f0e181aae24f7f6ed9c7@opredelenie-noun-1	Определяне.
определение	NOUN	6078f0e181aae24f7f6ed9c7@opredelenie-noun-2	Обяснение, което разкрива, пояснява съдържанието на нещо: дефиниция, формулировка.
определение	NOUN	6078f0e181aae24f7f6ed9c7@opredelenie-noun-3	Π. П. Славейков.
определение	NOUN	6078f0e181aae24f7f6ed9c7@opredelenie-noun-4	Второстепенна част на изречението, която пояснява съществително име.
определение	NOUN	6078f0e181aae24f7f6ed9c7@opredelenie-noun-5	Разрешаване на частичен въпрос, възникнал в течение на съдебното производство.
определя	VERB	61b917b9e5ae474692c4d4be@opredelya-verb-1	За съд ‒ постановявам, решавам.
определя	VERB	61b917b9e5ae474692c4d4be@opredelya-verb-2	Установявам нещо.
определя	VERB	61b917b9e5ae474692c4d4be@opredelya-verb-3	Посочвам точно, установявам кога, къде или как е станало или ще стане нещо.
определя	VERB	61b917b9e5ae474692c4d4be@opredelya-verb-4	Уточнявам съдържанието на нещо.
определя	VERB	61b917b9e5ae474692c4d4be@opredelya-verb-5	Разкривам, обяснявам съдържанието или същината на нещо.
определя	VERB	61b917b9e5ae474692c4d4be@opredelya-verb-6	Разкривам, обяснявам съдържанието или същината на нещо.
определям	VERB	6078f0e181aae24f7f6ed9cb@opredelyam-verb-1	Установявам точното количество, качество, степента или положението на нещо.
определям	VERB	6078f0e181aae24f7f6ed9cb@opredelyam-verb-2	Посочвам точно, установявам кога, къде или как е станало или ще стане нещо.
определям	VERB	6078f0e181aae24f7f6ed9cb@opredelyam-verb-3	Разкривам, обяснявам съдържанието или същината на нещо.
определям	VERB	6078f0e181aae24f7f6ed9cb@opredelyam-verb-4	Ограничавам с някакви условия, обуславям.
определям	VERB	6078f0e181aae24f7f6ed9cb@opredelyam-verb-5	Отреждам, установявам някому нещо (заплата, възнаграждение и др.).
определям	VERB	6078f0e181aae24f7f6ed9cb@opredelyam-verb-6	За съд ‒ постановявам, решавам.
определяне	NOUN	6078f0e181aae24f7f6ed9cd@opredelyane-noun-1	Уточняване съдържанието на нещо.
опростя	VERB	61b917b9e5ae474692c4d4c6@oprostya-verb-1	Освобождавам от задължения.
опростя	VERB	61b917b9e5ae474692c4d4c6@oprostya-verb-2	Правя нещо да стане по-просто, отколкото е.
оптичен	ADJ	6078f0e181aae24f7f6ed9f9@optichen-adj-1	Оптически.
оптически	ADJ	6078f0e181aae24f7f6ed9fa@opticheski-adj-1	Който е свързан с явленията на оптиката.
оптически	ADJ	6078f0e181aae24f7f6ed9fa@opticheski-adj-2	Зрителен.
опустоша	VERB	61b917b9e5ae474692c4d4d3@opustosha-verb-1	Изяждам и изпивам.
опустоша	VERB	61b917b9e5ae474692c4d4d3@opustosha-verb-2	Правя нещо да стане пусто, да се превърне на пустиня, унищожавам напълно; разорявам.
орален	ADJ	6078f0e181aae24f7f6eda1d@oralen-adj-1	Който се отнася до устата, до устната кухина.
орбита	NOUN	6078f0e181aae24f7f6eda31@orbita-noun-1	Затворена крива линия, по която се движи небесно тяло или електрон.
орбита	NOUN	6078f0e181aae24f7f6eda31@orbita-noun-2	Очна яма.
орган	NOUN	6078f0e181aae24f7f6eda32@organ-noun-1	Част от организъм, която има определено предназначение, функция.
орган	NOUN	6078f0e181aae24f7f6eda32@organ-noun-2	Държавно или обществено учреждение или служба.
орган	NOUN	6078f0e181aae24f7f6eda32@organ-noun-3	Обикн.
орган	NOUN	6078f0e181aae24f7f6eda32@organ-noun-4	Служители в държавно или обществено учреждение или служба.
орган	NOUN	6078f0e181aae24f7f6eda32@organ-noun-5	Ръководно тяло в държава, организация.
орган	NOUN	6078f0e181aae24f7f6eda32@organ-noun-6	Голям духов музикален инструмент с клавиши, използван предимно в католическите черкви.
орган	NOUN	6078f0e181aae24f7f6eda32@organ-noun-7	Голям духов музикален инструмент с клавиши, използван предимно в католическите черкви.
организатор	NOUN	6078f0e181aae24f7f6eda33@organizator-noun-1	Лице, което служебно организира нещо.
организатор	NOUN	6078f0e181aae24f7f6eda33@organizator-noun-2	Лице, което има организаторски способности.
организационен	ADJ	6078f0e181aae24f7f6eda37@organizatsionen-adj-1	Който се отнася до организация.
организация	NOUN	6078f0e181aae24f7f6eda39@organizatsiya-noun-1	Доброволно обединение от лица, обществени групи или държави. свързани с обща програма, общи задачи и цели.
организация	NOUN	6078f0e181aae24f7f6eda39@organizatsiya-noun-2	Организиране.
организация	NOUN	6078f0e181aae24f7f6eda39@organizatsiya-noun-3	(писмото)
организация	NOUN	6078f0e181aae24f7f6eda39@organizatsiya-noun-4	Съвкупност от физиологически и психически свойства на даден организъм, съчетани в стройна система.
организирам	VERB	6078f0e181aae24f7f6eda3a@organiziram-verb-1	Уреждам чрез привличане на обществени сили и използване на обществени средства.
организирам	VERB	6078f0e181aae24f7f6eda3a@organiziram-verb-2	Обединявам отделни лица за постигане на някаква цел.
организирам	VERB	6078f0e181aae24f7f6eda3a@organiziram-verb-3	Подготвям, уреждам провеждането на нещо.
организирам	VERB	6078f0e181aae24f7f6eda3a@organiziram-verb-4	Поставям в ред нещо.
организирам	VERB	6078f0e181aae24f7f6eda3a@organiziram-verb-5	Η. Гуляшки.
организъм	NOUN	6078f0e181aae24f7f6eda3d@organizam-noun-1	Живо същество или растение, като система от органи.
организъм	NOUN	6078f0e181aae24f7f6eda3d@organizam-noun-2	Съвкупност от физическите и психическите свойства на даден човек.
органичен	ADJ	6078f0e181aae24f7f6eda40@organichen-adj-1	Който принадлежи или се отнася към растителния или животинския свят.
органичен	ADJ	6078f0e181aae24f7f6eda40@organichen-adj-2	Който е свързан със същността на нещо.
орден	NOUN	6078f0e181aae24f7f6eda44@orden-noun-1	Особен металичен знак за отличие, даден като награда за военни, трудови или др. обществени заслуги.
орден	NOUN	6078f0e181aae24f7f6eda44@orden-noun-2	Средновековна монашеска организация на католическата църква с определен устав, която е служела за опора на папството.
орден	NOUN	6078f0e181aae24f7f6eda44@orden-noun-3	Средновековна монашеско-рицарска организация, която е служила за завоевателни цели.
орден	NOUN	6078f0e181aae24f7f6eda44@orden-noun-4	Организирана монашеска общност, братство, чийто живот и работа се урежда, регламентира със специален устав.
оригинал	NOUN	6078f0e181aae24f7f6eda5f@original-noun-1	Първообраз на произведение на изкуството или на документ.
оригинал	NOUN	6078f0e181aae24f7f6eda5f@original-noun-2	копие.
оригинал	NOUN	6078f0e181aae24f7f6eda5f@original-noun-3	Човек с особени, чудновати качества, необикновен, своеобразен, странен човек.
оригинален	ADJ	6078f0e181aae24f7f6eda60@originalen-adj-1	Който се отнася до оригинала.
оригинален	ADJ	6078f0e181aae24f7f6eda60@originalen-adj-2	За литературно произведение ‒ който не е преводен.
оригинален	ADJ	6078f0e181aae24f7f6eda60@originalen-adj-3	Който не е заимстван, в който няма подражание; самостоен, самобитен.
оригинален	ADJ	6078f0e181aae24f7f6eda60@originalen-adj-4	Който е своеобразен, особен, странен.
оригинален	ADJ	6078f0e181aae24f7f6eda60@originalen-adj-5	Автентичен.
ориз	NOUN	6078f0e181aae24f7f6eda73@oriz-noun-1	Житно растение, което расте във водни или изкуствено напоявани места, с плод на зърна, употребяван за храна.
ориз	NOUN	6078f0e181aae24f7f6eda73@oriz-noun-2	Плод на това растение.
оркестър	NOUN	6078f0e181aae24f7f6eda88@orkestar-noun-1	Колектив от музиканти, които изпълняват заедно музикално произведение на различни инструменти.
оръжие	NOUN	6078f0e181aae24f7f6edaba@orazhie-noun-1	Предмет, обикн. метален, който служи като средство за защита или нападение.
оръжие	NOUN	6078f0e181aae24f7f6edaba@orazhie-noun-2	Средство за борба или за постигане на някаква цел.
оса	NOUN	6078f0e181aae24f7f6edac0@osa-noun-1	Ципокрило насекомо, подобно на пчела, което жили. Весра.
оса	NOUN	6078f0e181aae24f7f6edac0@osa-noun-2	Направление в определена дейност
осведоменост	NOUN	6078f0e181aae24f7f6edac5@osvedomenost-noun-1	Знание на нещо.
осветен	ADJ	6078f0e181aae24f7f6edad6@osveten-adj-1	Който е огрят от светлина или през който минава светлина.
осветен	ADJ	6078f0e181aae24f7f6edad6@osveten-adj-2	прич. мин. страд.
осветен	ADJ	6078f0e181aae24f7f6edad6@osveten-adj-3	осветя .
осветен	ADJ	6078f0e181aae24f7f6edad6@osveten-adj-4	‒
осветен	ADJ	6078f0e181aae24f7f6edad6@osveten-adj-5	Според религиозно-митичните представи ‒ който е направен свят.
осветен	ADJ	6078f0e181aae24f7f6edad6@osveten-adj-6	Утвърден, узаконен.
осветление	NOUN	6078f0e181aae24f7f6edad9@osvetlenie-noun-1	Само ед. Осветляване.
осветление	NOUN	6078f0e181aae24f7f6edad9@osvetlenie-noun-2	Светлина.
осветление	NOUN	6078f0e181aae24f7f6edad9@osvetlenie-noun-3	Само ед. Инсталация за изкуствена светлина.
осветление	NOUN	6078f0e181aae24f7f6edad9@osvetlenie-noun-4	Разяснение за нещо, изяснение на нещо.
осветление	NOUN	6078f0e181aae24f7f6edad9@osvetlenie-noun-5	Делчев)
освободя	VERB	61b917b9e5ae474692c4d4fc@osvobodya-verb-1	Получавам вещи, багаж, колет и под. от гара или митница срещу документ.
освободя	VERB	61b917b9e5ae474692c4d4fc@osvobodya-verb-2	Пускам на свобода някого, който е бил арестуван или затворен.
освободя	VERB	61b917b9e5ae474692c4d4fc@osvobodya-verb-3	Пускам на свобода някого, който е бил арестуван или затворен.
освободя	VERB	61b917b9e5ae474692c4d4fc@osvobodya-verb-4	Давам възможност или разрешавам някой да не изпълни определени задължения.
освобождавам се	MWE	6078f0e181aae24f7f6edaee@osvobozhdavam_se-verb-1	Извоювам свободата си, независимостта си, ставам свободен.
освобождавам се	MWE	6078f0e181aae24f7f6edaee@osvobozhdavam_se-verb-2	Отделям се с усилие от нещо, от което съм бил притиснат, заловен или за което съм бил прикрепен; изтръгвам се, откъсвам се
освобождавам се	MWE	6078f0e181aae24f7f6edaee@osvobozhdavam_se-verb-3	Отделям се от нещо, в което съм се съдържал.
освобождавам се	MWE	6078f0e181aae24f7f6edaee@osvobozhdavam_se-verb-4	Избавям се от нещо неприятно, нежелано.
освобождение	NOUN	6078f0e181aae24f7f6edaf0@osvobozhdenie-noun-1	Извоюване, получаване на свобода, независимост; освобождаване.
осигуря	VERB	61b917b9e5ae474692c4d506@osigurya-verb-1	Обезпечавам някого материално, снабдявам някого с необходимите средства за живот.
осигуря	VERB	61b917b9e5ae474692c4d506@osigurya-verb-2	Правя нещо да е сигурно, напълно възможно, действително; обезпечавам, гарантирам.
осигурявам	VERB	6078f0e181aae24f7f6edb14@osiguryavam-verb-1	Правя нещо да е сигурно, напълно възможно, действително; гарантирам, обезпечавам.
осигурявам	VERB	6078f0e181aae24f7f6edb14@osiguryavam-verb-2	Обезпечавам някого материално, снабдявам някого с необходимите средства за живот.
осигурявам	VERB	6078f0e181aae24f7f6edb14@osiguryavam-verb-3	Правя нещо възможно
осигуряване	NOUN	6078f0e181aae24f7f6edb15@osiguryavane-noun-1	същ. от осигурявам и от осигурявам се.
осиновявам	VERB	6078f0e181aae24f7f6edb1e@osinovyavam-verb-1	Вземам чуждо дете в семейството си и му давам права на родно дете.
оскъден	ADJ	6078f0e181aae24f7f6edb36@oskaden-adj-1	Който не е в достатъчно количество; недостатъчен, беден, слаб.
ослепя	VERB	61b917b9e5ae474692c4d519@oslepya-verb-1	За силна светлина, блясък ‒ попречвам да се вижда; заслепявам.
ослепя	VERB	61b917b9e5ae474692c4d519@oslepya-verb-2	Лишавам някого от зрение, правя някого сляп.
османски	ADJ	6078f0e181aae24f7f6edb55@osmanski-adj-1	Който се отнася до османец; турски.
основа	NOUN	6078f0e181aae24f7f6edb71@osnova-noun-1	Обикн. за стена, сграда и др. ‒ най-долната част, която служи за опора.
основа	NOUN	6078f0e181aae24f7f6edb71@osnova-noun-2	Долна, ниска част на нещо.
основа	NOUN	6078f0e181aae24f7f6edb71@osnova-noun-3	Пласт боя, върху който се слагат други бои при боядисване или рисуване или върху който се написва нещо.
основа	NOUN	6078f0e181aae24f7f6edb71@osnova-noun-4	Главна, съществена част. върху която се изгражда нещо; база, устои.
основа	NOUN	6078f0e181aae24f7f6edb71@osnova-noun-5	В науката главни, изходни, теоретични положения и принципи.
основа	NOUN	6078f0e181aae24f7f6edb71@osnova-noun-6	Надлъжни нишки на тъкан, между които е прокаран вътъкът.
основа	NOUN	6078f0e181aae24f7f6edb71@osnova-noun-7	Част от думата, без окончанието, в която се съдържа нейното лексикално значение.
основа	NOUN	6078f0e181aae24f7f6edb71@osnova-noun-8	Долна страна на геометрична фигура или стена на геометрично тяло, която е перпендикулярна на нейната височина.
основа	NOUN	6078f0e181aae24f7f6edb71@osnova-noun-9	Химическо съединение, получено от метален окис и вода, което има лугав вкус, променя червения лакмус в син и образува с киселините соли.
основа	VERB	61b917b9e5ae474692c4d526@osnova-verb-1	Поставям върху основата на нещо, градя върху нещо; базирам.
