lemma	upos	sense_id	definition
honorífico	ADJ	605dd014762a466dfe6e7afa@DACL-honorifico_1-830fe-1	que distingue ou honra
honorífico	ADJ	605dd014762a466dfe6e7afa@DACL-honorifico_1-830fe-3	que confere prestígio ou honra, mas não proporciona benefícios materiais
honra	NOUN	605dd014762a466dfe6e7afb@DACL-honra_1-e33ae-1	conjunto de qualidades morais que fazem alguém ser respeitado e que o levam a agir ou a comportar-se de modo a merecer respeito; sentimento de dignidade, de honestidade
honra	NOUN	605dd014762a466dfe6e7afb@DACL-honra_1-e33ae-2	homenagem que se presta a alguém ou prestígio que se lhe reconhece pela sua reputação, forma de agir, de se comportar ou pelas suas qualidades...
honra	NOUN	605dd014762a466dfe6e7afb@DACL-honra_1-e33ae-3	forma ou acto de mostrar respeito ou gratidão por alguém ou por alguma coisa
honra	NOUN	605dd014762a466dfe6e7afb@DACL-honra_1-e33ae-4	fama honrosa, que dá prestígio
honra	NOUN	605dd014762a466dfe6e7afb@DACL-honra_1-e33ae-5	motivo de reconhecimento, de admiração, de glória, de distinção
honra	NOUN	605dd014762a466dfe6e7afb@DACL-honra_1-e33ae-6	estado de quem se comporta de um modo recatado ou considerado moralmente correcto
honra	NOUN	605dd014762a466dfe6e7afb@DACL-honra_1-e33ae-9	saudação ou homenagem militar. guarda de honra.
honra	NOUN	605dd014762a466dfe6e7afb@DACL-honra_1-e33ae-10	n. pl. terra que pertencia a fidalgo ou cavaleiro e que por isso tinha em reconhecimento de serviços militares e civis certas imunidades e privilégios
honra	NOUN	605dd014762a466dfe6e7afb@DACL-honra_1-e33ae-27	pendência de honra.
honrar	VERB	605dd014762a466dfe6e7afc@DACL-honrar_1-07ec8-1	prestar homenagem às qualidades ou à acção de alguém
honrar	VERB	605dd014762a466dfe6e7afc@DACL-honrar_1-07ec8-2	tratar com grande respeito ou consideração
honrar	VERB	605dd014762a466dfe6e7afc@DACL-honrar_1-07ec8-3	fazer sentir ou sentir orgulho ou honra; aumentar o amor-próprio
honrar	VERB	605dd014762a466dfe6e7afc@DACL-honrar_1-07ec8-4	tornar ou tornar-se digno, nobre, merecedor de consideração ou honra; dar ou adquirir prestígio, glória, dignidade
honrar	VERB	605dd014762a466dfe6e7afc@DACL-honrar_1-07ec8-5	manter uma promessa; ser fiel a um compromisso
hora	NOUN	605dd014762a466dfe6e7afd@DACL-hora_1-12c3d-4	intervalo de tempo (símb. h ) de sessenta minutos, correspondente à vigésima quarta parte do dia
hora	NOUN	605dd014762a466dfe6e7afd@DACL-hora_1-12c3d-5	período de cerca de sessenta minutos ocupado numa actividade
hora	NOUN	605dd014762a466dfe6e7afd@DACL-hora_1-12c3d-8	o mesmo espaço de tempo ocupado em trabalho remunerado
hora	NOUN	605dd014762a466dfe6e7afd@DACL-hora_1-12c3d-9	unidade de medida de tempo (símb. h )
hora	NOUN	605dd014762a466dfe6e7afd@DACL-hora_1-12c3d-11	espaço de tempo prolongado, excessivo
hora	NOUN	605dd014762a466dfe6e7afd@DACL-hora_1-12c3d-17	momento preciso do dia, determinado por referência a um relógio e numerado de 0 a 24 (símb. h )
hora	NOUN	605dd014762a466dfe6e7afd@DACL-hora_1-12c3d-23	momento preciso do dia, em que eram recitadas certas orações entre os antigos Romanos
hora	NOUN	605dd014762a466dfe6e7afd@DACL-hora_1-12c3d-24	hora marcada ou prevista
hora	NOUN	605dd014762a466dfe6e7afd@DACL-hora_1-12c3d-28	momento do dia em que é habitual fazer alguma coisa ou em que ela deve ser feita
hora	NOUN	605dd014762a466dfe6e7afd@DACL-hora_1-12c3d-29	momento próprio, conveniente para alguma coisa
hora	NOUN	605dd014762a466dfe6e7afd@DACL-hora_1-12c3d-32	momento preciso, embora não determinado
hora	NOUN	605dd014762a466dfe6e7afd@DACL-hora_1-12c3d-33	momento na vida de uma pessoa ou de uma sociedade
hora	NOUN	605dd014762a466dfe6e7afd@DACL-hora_1-12c3d-37	momento muito importante ou muito esperado na vida de uma pessoa
hora	NOUN	605dd014762a466dfe6e7afd@DACL-hora_1-12c3d-38	sinal sonoro indicando a hora, emitido por alguns relógios
hora	NOUN	605dd014762a466dfe6e7afd@DACL-hora_1-12c3d-39	n. pl. o tempo em geral
hora	NOUN	605dd014762a466dfe6e7afd@DACL-hora_1-12c3d-40	n. pl. o mesmo que livro de horas
hora	NOUN	605dd014762a466dfe6e7afd@DACL-hora_1-12c3d-41	momento de partir ou de se ir embora
hora	NOUN	605dd014762a466dfe6e7afd@DACL-hora_1-12c3d-42	de última
horizonte	NOUN	605dd014762a466dfe6e7b00@DACL-horizonte_1-7b9e4-1	linha circular que limita a observação visual e que parece unir o céu e a terra
horizonte	NOUN	605dd014762a466dfe6e7b00@DACL-horizonte_1-7b9e4-2	parte do céu, da terra... próxima desta linha
horizonte	NOUN	605dd014762a466dfe6e7b00@DACL-horizonte_1-7b9e4-8	espaço visível da superfície terrestre ou que a vista alcança
horizonte	NOUN	605dd014762a466dfe6e7b00@DACL-horizonte_1-7b9e4-10	qualquer espaço ou extensão
horizonte	NOUN	605dd014762a466dfe6e7b00@DACL-horizonte_1-7b9e4-23	círculo máximo da esfera celeste perpendicular à vertical do lugar
horizonte	NOUN	605dd014762a466dfe6e7b00@DACL-horizonte_1-7b9e4-24	linha que termina a representação do céu num quadro
horizonte	NOUN	605dd014762a466dfe6e7b00@DACL-horizonte_1-7b9e4-25	aquilo que sucede ou pode suceder ao momento presente; sorte futura
horizonte	NOUN	605dd014762a466dfe6e7b00@DACL-horizonte_1-7b9e4-26	zona paleontológica onde se encontra o mesmo fóssil característico
horizonte	NOUN	605dd014762a466dfe6e7b00@DACL-horizonte_1-7b9e4-28	camada do solo relativamente homogénea na composição e estrutura
horizonte	NOUN	605dd014762a466dfe6e7b00@DACL-horizonte_1-7b9e4-29	n. pl. camadas do solo genericamente relacionadas entre si
hospedar	VERB	605dd014762a466dfe6e7b01@DACL-hospedar_1-6a9d1-1	receber alguém na própria casa, para aí viver durante um certo período de tempo; ter como hóspede; dar hospedagem
hospedar	VERB	605dd014762a466dfe6e7b01@DACL-hospedar_1-6a9d1-2	proporcionar a alguém lugar, para viver ou pernoitar, durante determinado período de tempo
hospedeiro	NOUN	605dd014762a466dfe6e7b03@DACL-hospedeiro_2-c2948-1	pessoa que dá casa ou abrigo a alguém, gratuitamente ou mediante pagamento; pessoa que oferece hospedagem ou que hospeda
hospedeiro	NOUN	605dd014762a466dfe6e7b03@DACL-hospedeiro_2-c2948-2	dono de hospedaria
hospedeiro	NOUN	605dd014762a466dfe6e7b03@DACL-hospedeiro_2-c2948-3	ser vivo no qual vivem seres parasitários
hospedeiro	NOUN	605dd014762a466dfe6e7b03@DACL-hospedeiro_2-c2948-6	n. f. profissional de uma companhia de aviação
hospital	NOUN	605dd014762a466dfe6e7b05@DACL-hospital_1-8b42a-3	estabelecimento, público ou particular, destinado ao atendimento e tratamento médicos de pessoas doentes
hospitalar	ADJ	605dd014762a466dfe6e7b06@DACL-hospitalar_1-86805-1	que é relativo a hospital, local destinado a tratamentos médicos
hospitalizar	VERB	605dd014762a466dfe6e7b07@DACL-hospitalizar_1-55992-1	internar alguém num hospital, a fim de receber tratamento médico; fazer a hospitalização
hospitalizar	VERB	605dd014762a466dfe6e7b07@DACL-hospitalizar_1-55992-2	transformar determinadas instalações num hospital, geralmente a título provisório
hospitalização	NOUN	605dd014762a466dfe6e7b08@DACL-hospitalizacao_1-cb257-1	ação ou resultado de hospitalizar, internar alguém num hospital a fim de receber tratamento médico
hospitalização	NOUN	605dd014762a466dfe6e7b08@DACL-hospitalizacao_1-cb257-2	acção de transformar determinadas instalações em hospital
hostil	ADJ	605dd014762a466dfe6e7b09@DACL-hostil_1-78516-1	que denota hostilidade, aversão ou inimizade em relação a alguém ou algo
hostil	ADJ	605dd014762a466dfe6e7b09@DACL-hostil_1-78516-2	que é agressivo ou age de modo a prejudicar ou magoar alguém
hostilidade	NOUN	605dd014762a466dfe6e7b0a@DACL-hostilidade_1-73953-1	acção ou resultado de hostilizar, de tratar com agressividade ou inimizade
hostilidade	NOUN	605dd014762a466dfe6e7b0a@DACL-hostilidade_1-73953-2	qualidade de quem é hostil, de quem revela agressividade ou age de forma a prejudicar ou magoar alguém
humanidade	NOUN	605dd014762a466dfe6e7b0b@DACL-humanidade_1-9e267-1	o que é característico ou próprio do ser humano ou o que dele emana, por oposição aos outros animais; natureza humana
humanidade	NOUN	605dd014762a466dfe6e7b0b@DACL-humanidade_1-9e267-2	conjunto de todos os seres humanos; espécie humana
humanidade	NOUN	605dd014762a466dfe6e7b0b@DACL-humanidade_1-9e267-3	modo de agir ou de se comportar tendo em conta os interesses ou desejos dos outros, solicitude do ser humano pelo seu semelhante
humanitário	ADJ	605dd014762a466dfe6e7b0c@DACL-humanitario_1-d310d-1	que ama os seus semelhantes, que é compassivo para com as outras pessoas
humanitário	ADJ	605dd014762a466dfe6e7b0c@DACL-humanitario_1-d310d-3	que procura ou tem como objectivo o bem-estar de todos os seres humanos
humano	ADJ	605dd014762a466dfe6e7b0e@DACL-humano_1-6df24-1	que é relativo à humanidade, ao conjunto de todas as pessoas
humano	ADJ	605dd014762a466dfe6e7b0e@DACL-humano_1-6df24-2	que é próprio de todas as pessoas, das qualidades ou defeitos que normalmente lhes são atribuídos
humano	ADJ	605dd014762a466dfe6e7b0e@DACL-humano_1-6df24-3	que demonstra ou nutre sentimentos de bondade, e compreensão relativamente aos outros ou aos seus problemas
humano	ADJ	605dd014762a466dfe6e7b0e@DACL-humano_1-6df24-5	pirâmide
huno	NOUN	605dd014762a466dfe6e7b11@DACL-huno_2-a4989-1	pessoa que pertencia ao povo do Hunos
hábito	NOUN	605dd014762a466dfe6e7b12@DACL-habito_1-5570d-1	o que resulta da repetição frequente de um acto ou de uma acção
hábito	NOUN	605dd014762a466dfe6e7b12@DACL-habito_1-5570d-2	forma de agir ou de actuar que é sempre igual
hábito	NOUN	605dd014762a466dfe6e7b12@DACL-habito_1-5570d-3	estado ou condição das pessoas que pertencem a ordens religiosas, nomeadamente dos frades e das freiras
hábito	NOUN	605dd014762a466dfe6e7b12@DACL-habito_1-5570d-5	aquilo que serve para cobrir o corpo
hábito	NOUN	605dd014762a466dfe6e7b12@DACL-habito_1-5570d-7	roupa usada pelas pessoas que pertencem a ordens religiosas como os frades ou freiras
hábito	NOUN	605dd014762a466dfe6e7b12@DACL-habito_1-5570d-8	sinal distintivo de uma ordem militar ou religiosa
hábito	NOUN	605dd014762a466dfe6e7b12@DACL-habito_1-5570d-10	aspecto exterior de uma planta ou de um animal
hábito	NOUN	605dd014762a466dfe6e7b12@DACL-habito_1-5570d-15	aspecto de um mineral
hélio	NOUN	605dd014762a466dfe6e7b13@DACL-helio_2-c75ba-1	heliogravura
hélio	NOUN	605dd014762a466dfe6e7b13@DACL-helio_1-c75ba-1	elemento químico (símb. He, n.º at. 2, m. at. rel. méd. 4,003) do grupo 18 do sistema periódico ou dos gases nobres; substância elementar (fórmula química He) gasosa à pressão e temperatura normais, inodora, incolor, a menos densa dos gases nobres, pouco abundante na Terra
híbrido	ADJ	605dd014762a466dfe6e7b14@DACL-hibrido_1-4144a-1	que resulta do cruzamento ou do acasalamento de espécies ou de variedades de raças diferentes; que tem hibridez ou hibridismo
híbrido	ADJ	605dd014762a466dfe6e7b14@DACL-hibrido_1-4144a-2	que é contrário às leis da natureza ou se afasta delas
híbrido	ADJ	605dd014762a466dfe6e7b14@DACL-hibrido_1-4144a-3	que resulta da junção irregular, anómala... de elementos ou de coisas diferentes
híbrido	ADJ	605dd014762a466dfe6e7b14@DACL-hibrido_1-4144a-4	em que existe mistura de dois ou mais géneros, espécies... diferentes
híbrido	ADJ	605dd014762a466dfe6e7b14@DACL-hibrido_1-4144a-5	que é composto por elementos retirados de língua diferentes; que tem hibridismo
hóspede	NOUN	605dd014762a466dfe6e7b17@DACL-hospede_1-4b2f6-1	pessoa que é recebida e se instala, gratuitamente ou não, em casa particular ou em hospedaria
hóspede	NOUN	605dd014762a466dfe6e7b17@DACL-hospede_1-4b2f6-2	o que frequenta ou habita frequentemente um lugar
hóspede	NOUN	605dd014762a466dfe6e7b17@DACL-hospede_1-4b2f6-5	animal parasita
húngaro	ADJ	605dd014762a466dfe6e7b18@DACL-hungaro_1-2098d-1	relativo ou pertencente à Hungria (Europa)
húngaro	NOUN	605dd014762a466dfe6e7b19@DACL-hungaro_1-2098d-2	natural, habitante ou cidadão da Hungria
húngaro	NOUN	605dd014762a466dfe6e7b19@DACL-hungaro_1-2098d-3	língua do ramo úgrico do grupo fino-úgrico das línguas urálicas, falada na Hungria
i	NOUN	605dd014762a466dfe6e7b1b@DACL-i_1-865c0-2	nona letra e terceira vogal do alfabeto português. Sinal gráfico que representa os sons da fala (pas, rmão, rtual) e (pscina, amablidade), respectivamente classificados como vogal anterior fechada e vogal central fechada; esta última pode, até, não ter pronúncia audível. Em ditongos, representa o som , oral ou nasal, (pas, lábos, odo, muto), classificado como semivogal palatal; seguido de ou , em fim de sílaba ou de palavra, forma os dígrafos e que representam, ambos, o som , integrado ou não num ditongo (tta, clar, ppolho, pingu
i	NOUN	605dd014762a466dfe6e7b1b@DACL-i_1-865c0-3	em numeração romana tem o valor de um ou de primeiro
i	NOUN	605dd014762a466dfe6e7b1b@DACL-i_1-865c0-4	símb. do iodo
idade	NOUN	605dd014762a466dfe6e7b1c@DACL-idade_1-6b180-13	período durante o qual um ser ou uma coisa viveu ou existiu; duração dessa vida ou existência até certo momento referido ou até ao momento da enunciação
idade	NOUN	605dd014762a466dfe6e7b1c@DACL-idade_1-6b180-14	duração considerável de vida de um ser
idade	NOUN	605dd014762a466dfe6e7b1c@DACL-idade_1-6b180-20	tempo delimitado em que ocorrem transformações da história da humanidade, da natureza...
idade	NOUN	605dd014762a466dfe6e7b1c@DACL-idade_1-6b180-24	período pré-histórico marcado pela predominância do uso de determinado metal
idade	NOUN	605dd014762a466dfe6e7b1c@DACL-idade_1-6b180-25	pirâmide
ideal	NOUN	605dd014762a466dfe6e7b1e@DACL-ideal_2-b3bfb-1	o que representa um modelo absoluto; tipo perfeito que só existe na imaginação
ideal	NOUN	605dd014762a466dfe6e7b1e@DACL-ideal_2-b3bfb-2	o que satisfaria plenamente a mais alta aspiração do espírito
ideal	NOUN	605dd014762a466dfe6e7b1e@DACL-ideal_2-b3bfb-3	conjunto dos valores estéticos, morais ou intelectuais, por oposição à realidade material ou objectiva
idealmente	ADV	605dd014762a466dfe6e7b1f@DACL-idealmente_1-6ddd2-1	de uma forma total e completamente perfeita; de um modo ideal
idealmente	ADV	605dd014762a466dfe6e7b1f@DACL-idealmente_1-6ddd2-2	de um ponto de vista do que seria perfeito ou excelente, embora possa ser inatingível; de um modo ideal
idealmente	ADV	605dd014762a466dfe6e7b1f@DACL-idealmente_1-6ddd2-3	no campo das ideias, da imaginação ou da fantasia e não da matéria ou do mundo real
ideia	NOUN	605dd014762a466dfe6e7b20@DACL-ideia_1-bb0e2-1	representação intelectual de alguma coisa material ou imaterial
ideia	NOUN	605dd014762a466dfe6e7b20@DACL-ideia_1-bb0e2-4	o que é objecto do pensamento, da reflexão
ideia	NOUN	605dd014762a466dfe6e7b20@DACL-ideia_1-bb0e2-5	representação abstracta e geral de um ser, de uma relação
ideia	NOUN	605dd014762a466dfe6e7b20@DACL-ideia_1-bb0e2-6	estrutura do próprio ser na sua totalidade e desenvolvimento dialéctico
ideia	NOUN	605dd014762a466dfe6e7b20@DACL-ideia_1-bb0e2-11	princípio eterno e imutável que serviu de paradigma para as coisas sensíveis
ideia	NOUN	605dd014762a466dfe6e7b20@DACL-ideia_1-bb0e2-12	figuração antecipada de alguma coisa
ideia	NOUN	605dd014762a466dfe6e7b20@DACL-ideia_1-bb0e2-13	noção aproximativa de alguma coisa
ideia	NOUN	605dd014762a466dfe6e7b20@DACL-ideia_1-bb0e2-14	perspectiva de ver ou entender alguém ou alguma coisa; ponto de vista
ideia	NOUN	605dd014762a466dfe6e7b20@DACL-ideia_1-bb0e2-15	lembrança ou imagem conservada na imaginação, na memória
ideia	NOUN	605dd014762a466dfe6e7b20@DACL-ideia_1-bb0e2-16	visão desajustada da realidade; imagem fantasiosa
ideia	NOUN	605dd014762a466dfe6e7b20@DACL-ideia_1-bb0e2-17	o que se deseja ou projecta fazer
ideia	NOUN	605dd014762a466dfe6e7b20@DACL-ideia_1-bb0e2-18	intenção de um procedimento
ideia	NOUN	605dd014762a466dfe6e7b20@DACL-ideia_1-bb0e2-19	espírito, mente, imaginação
ideia	NOUN	605dd014762a466dfe6e7b20@DACL-ideia_1-bb0e2-20	o que se prevê que aconteça
ideia	NOUN	605dd014762a466dfe6e7b20@DACL-ideia_1-bb0e2-21	indicação vaga, esboço de alguém ou alguma coisa
ideia	NOUN	605dd014762a466dfe6e7b20@DACL-ideia_1-bb0e2-23	pensamento original, lúcido, vigoroso
ideia	NOUN	605dd014762a466dfe6e7b20@DACL-ideia_1-bb0e2-24	n. pl. dissertações de âmbito especulativo relativas a vários domínios, em geral, de natureza teórica
ideia	NOUN	605dd014762a466dfe6e7b20@DACL-ideia_1-bb0e2-29	n. pl. conjunto de opiniões de um indivíduo ou grupo social em qualquer domínio
identidade	NOUN	605dd014762a466dfe6e7b22@DACL-identidade_1-e0244-1	característica do que é semelhante ou igual; qualidade do que é idêntico
identidade	NOUN	605dd014762a466dfe6e7b22@DACL-identidade_1-e0244-2	conjunto de características, de dados próprios e exclusivos de uma pessoa, que permitem o seu reconhecimento como tal, sem confusão com outra, nome, idade, naturalidade, estado civil, filiação...
identidade	NOUN	605dd014762a466dfe6e7b22@DACL-identidade_1-e0244-3	conjunto de características próprias de alguma coisa, que permitem não a confundir com outra
identidade	NOUN	605dd014762a466dfe6e7b22@DACL-identidade_1-e0244-4	relação entre dois termos idênticos. princípio da identidade dos indiscerníveis. princípio+
identidade	NOUN	605dd014762a466dfe6e7b22@DACL-identidade_1-e0244-5	relação de igualdade verificável para todos os valores das variáveis envolvidas. A igualdade x:2 -y:2
identidade	NOUN	605dd014762a466dfe6e7b22@DACL-identidade_1-e0244-6	característica do que permanece igual a si próprio
identificar	VERB	605dd014762a466dfe6e7b23@DACL-identificar_1-890db-1	reconhecer alguém ou alguma coisa, a partir de propriedades e características que lhe são específicas e que permitem a sua individualização num conjunto de seres, realidades ou objetos idênticos
identificar	VERB	605dd014762a466dfe6e7b23@DACL-identificar_1-890db-2	dizer qual ou quem é; dizer o nome
identificar	VERB	605dd014762a466dfe6e7b23@DACL-identificar_1-890db-3	tornar ou tornar-se reconhecível; tornar ou tornar-se diferente, distinto, identificável
identificar	VERB	605dd014762a466dfe6e7b23@DACL-identificar_1-890db-4	conseguir distinguir ou dar-se conta da existência de algo, revelando-o, tornando-o reconhecível
identificar	VERB	605dd014762a466dfe6e7b23@DACL-identificar_1-890db-5	+-se. Sentir ou pensar da mesma maneira; compreender os sentimentos, as ideias de
identificar	VERB	605dd014762a466dfe6e7b23@DACL-identificar_1-890db-6	+-se. Mostrar documentos oficiais, que permitam reconhecer a identidade
ideológico	ADJ	605dd014762a466dfe6e7b24@DACL-ideologico_1-80963-1	que é relativo à ideologia
idioma	NOUN	605dd014762a466dfe6e7b25@DACL-idioma_1-70e37-1	sistema de signos e de regras combinatórias que constitui um instrumento de comunicação de uma comunidade, que cobre os conceitos de falar , dialeto e língua
idoso	ADJ	605dd014762a466dfe6e7b26@DACL-idoso_1-19d48-1	que tem muita idade
idoso	NOUN	605dd014762a466dfe6e7b27@DACL-idoso_2-19d48-1	pessoa de idade avançada
idêntico	ADJ	605dd014762a466dfe6e7b28@DACL-identico_1-11871-1	que apresenta as mesmas características; que se assemelha, se parece muito com alguém ou com alguma coisa
idêntico	ADJ	605dd014762a466dfe6e7b28@DACL-identico_1-11871-2	que se conserva o mesmo; que mantem intactas as características essenciais
ignorar	VERB	605dd014762a466dfe6e7b29@DACL-ignorar_1-ea5ec-1	não ter conhecimento de algo
ignorar	VERB	605dd014762a466dfe6e7b29@DACL-ignorar_1-ea5ec-2	agir como se não existisse, não estivesse presente ou não se tivesse passado
ignorar	VERB	605dd014762a466dfe6e7b29@DACL-ignorar_1-ea5ec-3	não seguir, não obedecer, não fazer caso de alguém ou de alguma coisa; não se deixar influenciar por
ignorar	VERB	605dd014762a466dfe6e7b29@DACL-ignorar_1-ea5ec-4	não incluir, não contemplar; não ter em conta
ignorar	VERB	605dd014762a466dfe6e7b29@DACL-ignorar_1-ea5ec-5	não ter; não possuir
ignorar	VERB	605dd014762a466dfe6e7b29@DACL-ignorar_1-ea5ec-6	estranhar
igual	ADJ	605dd014762a466dfe6e7b2a@DACL-igual_1-922fb-2	que tem a mesma natureza, aparência, dimensão, quantidade, qualidade, duração...; que não apresenta diferença
igual	ADJ	605dd014762a466dfe6e7b2a@DACL-igual_1-922fb-3	que possui a mesma condição, o mesmo estatuto, os mesmos direitos, deveres...
igual	ADJ	605dd014762a466dfe6e7b2a@DACL-igual_1-922fb-4	que não sofreu alterações, não varia, é sempre o mesmo
igual	ADJ	605dd014762a466dfe6e7b2a@DACL-igual_1-922fb-5	que não apresenta saliências nem reentrâncias
igual	ADJ	605dd014762a466dfe6e7b2a@DACL-igual_1-922fb-6	que pode ser justaposto, que se pode fazer coincidir
igual	ADJ	605dd014762a466dfe6e7b2a@DACL-igual_1-922fb-12	que mantém uma relação de igualdade; que tem o mesmo valor, a mesma quantidade ou medida
igualdade	NOUN	605dd014762a466dfe6e7b2c@DACL-igualdade_1-8eb55-1	qualidade ou estado do que não apresenta diferença; relação de paridade entre coisas ou seres iguais
igualdade	NOUN	605dd014762a466dfe6e7b2c@DACL-igualdade_1-8eb55-2	relação entre pessoas que têm a mesma condição, o mesmo estatuto, os mesmos direitos e deveres; princípio segundo o qual todos os membros de uma sociedade devem ser tratados de modo igual
igualdade	NOUN	605dd014762a466dfe6e7b2c@DACL-igualdade_1-8eb55-3	equidade, justiça
igualdade	NOUN	605dd014762a466dfe6e7b2c@DACL-igualdade_1-8eb55-4	qualidade do que não apresenta variação sensível; característica do que é constante, regular, uniforme
igualdade	NOUN	605dd014762a466dfe6e7b2c@DACL-igualdade_1-8eb55-5	qualidade ou estado de uma superfície plana, lisa
igualdade	NOUN	605dd014762a466dfe6e7b2c@DACL-igualdade_1-8eb55-7	relação que existe entre grandezas iguais; fórmula que exprime essa relação
igualmente	ADV	605dd014762a466dfe6e7b2d@DACL-igualmente_1-4e367-1	em partes, quantidades ou espaços do mesmo tamanho cada um ou de uma forma igual; com igualdade
igualmente	ADV	605dd014762a466dfe6e7b2d@DACL-igualmente_1-4e367-2	de forma semelhante ou do mesmo modo; de maneira igual
igualmente	ADV	605dd014762a466dfe6e7b2d@DACL-igualmente_1-4e367-3	no mesmo grau ou medida cada um
igualmente	ADV	605dd014762a466dfe6e7b2d@DACL-igualmente_1-4e367-4	tanto uma coisa quanto outra
igualmente	ADV	605dd014762a466dfe6e7b2d@DACL-igualmente_1-4e367-5	além disso
igualmente	ADV	605dd014762a466dfe6e7b2d@DACL-igualmente_1-4e367-6	usa-se para introduzir ou acrescentar um novo comentário sobre o mesmo assunto
igualmente	ADV	605dd014762a466dfe6e7b2d@DACL-igualmente_1-4e367-7	usa-se como fórmula para repetir o que alguém acabou de dizer, geralmente para retribuir um cumprimento ou agradecimento ou para manifestar que se é da mesma opinião
ilegal	ADJ	605dd014762a466dfe6e7b2e@DACL-ilegal_1-8f5cb-1	que é contrário à lei; que não tem legalidade, que não é legal
ilha	NOUN	605dd014762a466dfe6e7b2f@DACL-ilha_1-bef78-1	extensão de terra, de superfície inferior à de um continente, cercada de água por todos os lados
ilha	NOUN	605dd014762a466dfe6e7b2f@DACL-ilha_1-bef78-2	aquilo que, pelo seu isolamento, se assemelha a uma ilha
ilha	NOUN	605dd014762a466dfe6e7b2f@DACL-ilha_1-bef78-3	elevação de terreno que geralmente escapa às inundações
ilha	NOUN	605dd014762a466dfe6e7b2f@DACL-ilha_1-bef78-4	agregado habitacional formado por um pátio rodeado de casas humildes
ilha	NOUN	605dd014762a466dfe6e7b2f@DACL-ilha_1-bef78-5	faixa calcetada ou calçada construída longitudinalmente no meio de uma estrada, a um nível ligeiramente superior ao desta, que serve para separar os sentidos da via e como protecção aos peões
ilha	NOUN	605dd014762a466dfe6e7b2f@DACL-ilha_1-bef78-6	grupo de árvores altas, de copa frondosa, no meio dos campos
iluminar	VERB	605dd014762a466dfe6e7b30@DACL-iluminar_1-103f6-1	tornar ou tornar-se mais claro ou mais visível, um espaço ou um objecto, projectando sobre ele ou recebendo luz, claridade, iluminação
iluminar	VERB	605dd014762a466dfe6e7b30@DACL-iluminar_1-103f6-2	colocar luzes, a fim de tornar mais decorativo, festivo ou visível; realçar com iluminação
iluminar	VERB	605dd014762a466dfe6e7b30@DACL-iluminar_1-103f6-3	dar ou receber alegria, felicidade, satisfação
iluminar	VERB	605dd014762a466dfe6e7b30@DACL-iluminar_1-103f6-4	tornar ou tornar-se, a expressão do rosto, mais alegre, brilhante ou resplandecente, por efeito de um sentimento de alegria, esperança, optimismo...
iluminar	VERB	605dd014762a466dfe6e7b30@DACL-iluminar_1-103f6-5	tornar mais fácil de perceber ou de conhecer; ajudar a descobrir
iluminar	VERB	605dd014762a466dfe6e7b30@DACL-iluminar_1-103f6-6	tornar ou tornar-se mais inteligente ou sabedor; clarificar ou clarificar-se o espírito ou o raciocínio
iluminar	VERB	605dd014762a466dfe6e7b30@DACL-iluminar_1-103f6-7	decorar com iluminuras
iluminação	NOUN	605dd014762a466dfe6e7b31@DACL-iluminacao_1-ae580-1	acção de iluminar ou iluminar-se
iluminação	NOUN	605dd014762a466dfe6e7b31@DACL-iluminacao_1-ae580-3	acção de irradiar ou fazer incidir sobre alguma coisa luz natural ou artificial
iluminação	NOUN	605dd014762a466dfe6e7b31@DACL-iluminacao_1-ae580-4	conjunto de luzes artificiais que, em épocas festivas, decoram ruas, habitações...
iluminação	NOUN	605dd014762a466dfe6e7b31@DACL-iluminacao_1-ae580-5	na religião católica, graça que, segundo alguns autores, Deus concede à alma humana para que se aceda ao conhecimento intelectual da verdade
iluminação	NOUN	605dd014762a466dfe6e7b31@DACL-iluminacao_1-ae580-6	inspiração súbita
iluminura	NOUN	605dd014762a466dfe6e7b32@DACL-iluminura_1-6e0ef-1	arte de pintar com cores vivas letras e miniaturas em pergaminhos, manuscritos e incunábulos
iluminura	NOUN	605dd014762a466dfe6e7b32@DACL-iluminura_1-6e0ef-2	letra ou miniatura pintada com cores vivas, que adorna pergaminhos, manuscritos e incunábulos
iluminura	NOUN	605dd014762a466dfe6e7b32@DACL-iluminura_1-6e0ef-3	aplicação de cores vivas a uma estampa
ilustre	ADJ	605dd014762a466dfe6e7b33@DACL-ilustre_1-aa596-2	que é muito conhecido, que se faz notar devido a qualidades ou méritos extraordinários
ilustre	ADJ	605dd014762a466dfe6e7b33@DACL-ilustre_1-aa596-3	que pertence à nobreza
ilusão	NOUN	605dd014762a466dfe6e7b34@DACL-ilusao_1-6523e-4	erro de perceção causado por falsas aparências; interpretação errónea da perceção sensorial da realidade
ilusão	NOUN	605dd014762a466dfe6e7b34@DACL-ilusao_1-6523e-5	erro, engano dos sentidos ou do entendimento que consiste em tomar uma coisa por outra, a aparência pela realidade, o falso pelo verdadeiro
ilusão	NOUN	605dd014762a466dfe6e7b34@DACL-ilusao_1-6523e-6	opinião falsa, ideia ou crença errónea que se impõe ao espírito pelo seu carácter favorável lisonjeiro, sedutor
ilusão	NOUN	605dd014762a466dfe6e7b34@DACL-ilusao_1-6523e-7	efeito artístico que dá a impressão de realidade
ilusão	NOUN	605dd014762a466dfe6e7b34@DACL-ilusao_1-6523e-8	logro, fraude
