lemma	upos	sense_id	definition
gravitational	ADJ	609311890eca64ed9295742a@609311890eca64ed9295742a-0	of or relating to or caused by gravitation
great	ADJ	609311890eca64ed9295748e@609311890eca64ed9295748e-0	relatively large in size or number or extent; larger than others of its kind
great	ADJ	609311890eca64ed9295748e@609311890eca64ed9295748e-1	of major significance or importance
great	ADJ	609311890eca64ed9295748e@609311890eca64ed9295748e-2	remarkable or out of the ordinary in degree or magnitude or effect
great	ADJ	609311890eca64ed9295748e@609311890eca64ed9295748e-3	excellent
great	ADJ	609311890eca64ed9295748e@609311890eca64ed9295748e-4	uppercase
great	ADJ	609311890eca64ed9295748e@609311890eca64ed9295748e-5	in an advanced stage of pregnancy
great	NOUN	609311890eca64ed9295748f@609311890eca64ed9295748f-0	a person who has achieved distinction and honor in some field
greater	ADJ	609311890eca64ed929574ca@609311890eca64ed929574ca-0	greater in size or importance or degree
greatly	ADV	609311890eca64ed929574e1@609311890eca64ed929574e1-0	to an extraordinary extent or degree
green	ADJ	609311890eca64ed929574eb@609311890eca64ed929574eb-0	concerned with or supporting or in conformity with the political principles of the Green Party
green	ADJ	609311890eca64ed929574eb@609311890eca64ed929574eb-1	not fully developed or mature; not ripe
green	ADJ	609311890eca64ed929574eb@609311890eca64ed929574eb-2	of the color between blue and yellow in the color spectrum; similar to the color of fresh grass
green	ADJ	609311890eca64ed929574eb@609311890eca64ed929574eb-3	looking pale and unhealthy
green	ADJ	609311890eca64ed929574eb@609311890eca64ed929574eb-4	naive and easily deceived or tricked
green	NOUN	609311890eca64ed929574ec@609311890eca64ed929574ec-0	green color or pigment; resembling the color of growing grass
green	NOUN	609311890eca64ed929574ec@609311890eca64ed929574ec-1	a piece of open land for recreational use in an urban area
green	NOUN	609311890eca64ed929574ec@609311890eca64ed929574ec-2	an area of closely cropped grass surrounding the hole on a golf course
green	NOUN	609311890eca64ed929574ec@609311890eca64ed929574ec-3	any of various leafy plants or their leaves and stems eaten as vegetables
green	NOUN	609311890eca64ed929574ec@609311890eca64ed929574ec-4	street names for ketamine
gross domestic product	MWE	609311890eca64ed9295763a@609311890eca64ed9295763a-0	the measure of an economy adopted by the United States in 1991; the total market values of goods and services produced by workers and capital within a nation's borders during a given period (usually 1 year)
grotto	NOUN	609311890eca64ed92957650@609311890eca64ed92957650-0	a small cave (usually with attractive features)
ground	NOUN	609311890eca64ed92957656@609311890eca64ed92957656-0	the solid part of the earth's surface
ground	NOUN	609311890eca64ed92957656@609311890eca64ed92957656-1	a rational motive for a belief or action
ground	NOUN	609311890eca64ed92957656@609311890eca64ed92957656-2	the loose soft material that makes up a large part of the land surface
ground	NOUN	609311890eca64ed92957656@609311890eca64ed92957656-3	a relation that provides the foundation for something
ground	NOUN	609311890eca64ed92957656@609311890eca64ed92957656-4	a position to be won or defended in battle (or as if in battle)
ground	NOUN	609311890eca64ed92957656@609311890eca64ed92957656-5	the part of a scene (or picture) that lies behind objects in the foreground
ground	NOUN	609311890eca64ed92957656@609311890eca64ed92957656-6	material in the top layer of the surface of the earth in which plants can grow (especially with reference to its quality or use)
ground	NOUN	609311890eca64ed92957656@609311890eca64ed92957656-7	a relatively homogeneous percept extending back of the figure on which attention is focused
ground	NOUN	609311890eca64ed92957656@609311890eca64ed92957656-8	a connection between an electrical device and a large conducting body, such as the earth (which is taken to be at zero voltage)
ground	NOUN	609311890eca64ed92957656@609311890eca64ed92957656-9	(art) the surface (as a wall or canvas) prepared to take the paint for a painting
ground	NOUN	609311890eca64ed92957656@609311890eca64ed92957656-10	the first or preliminary coat of paint or size applied to a surface
grounds	NOUN	609311890eca64ed929576a0@609311890eca64ed929576a0-0	your basis for belief or disbelief; knowledge on which to base belief
grounds	NOUN	609311890eca64ed929576a0@609311890eca64ed929576a0-1	the enclosed land around a house or other building
grounds	NOUN	609311890eca64ed929576a0@609311890eca64ed929576a0-2	a tract of land cleared for some special purposes (recreation or burial etc.)
grounds	NOUN	609311890eca64ed929576a0@609311890eca64ed929576a0-3	a justification for something existing or happening
grounds	NOUN	609311890eca64ed929576a0@609311890eca64ed929576a0-4	dregs consisting of solid particles (especially of coffee) that form a residue
groundwork	NOUN	609311890eca64ed929576aa@609311890eca64ed929576aa-0	the fundamental assumptions from which something is begun or developed or calculated or explained
groundwork	NOUN	609311890eca64ed929576aa@609311890eca64ed929576aa-1	lowest support of a structure
groundwork	NOUN	609311890eca64ed929576aa@609311890eca64ed929576aa-2	preliminary preparation as a basis or foundation
group	NOUN	609311890eca64ed929576ab@609311890eca64ed929576ab-0	any number of entities (members) considered as a unit
group	NOUN	609311890eca64ed929576ab@609311890eca64ed929576ab-1	(chemistry) two or more atoms bound together as a single unit and forming part of a molecule
group	NOUN	609311890eca64ed929576ab@609311890eca64ed929576ab-2	a set that is closed, associative, has an identity element and every element has an inverse
group	VERB	609311890eca64ed929576ac@609311890eca64ed929576ac-0	arrange into a group or groups
group	VERB	609311890eca64ed929576ac@609311890eca64ed929576ac-1	form a group or group together
grouping	NOUN	609311890eca64ed929576c3@609311890eca64ed929576c3-0	any number of entities (members) considered as a unit
grouping	NOUN	609311890eca64ed929576c3@609311890eca64ed929576c3-1	the activity of putting things together in groups
grouping	NOUN	609311890eca64ed929576c3@609311890eca64ed929576c3-2	a system for classifying things into groups
grow	VERB	609311890eca64ed929576d3@609311890eca64ed929576d3-0	pass into a condition gradually, take on a specific property or attribute; become
grow	VERB	609311890eca64ed929576d3@609311890eca64ed929576d3-1	become larger, greater, or bigger; expand or gain
grow	VERB	609311890eca64ed929576d3@609311890eca64ed929576d3-2	increase in size by natural process
grow	VERB	609311890eca64ed929576d3@609311890eca64ed929576d3-3	cause to grow or develop
grow	VERB	609311890eca64ed929576d3@609311890eca64ed929576d3-4	develop and reach maturity; undergo maturation
grow	VERB	609311890eca64ed929576d3@609311890eca64ed929576d3-5	come into existence; take on form or shape
grow	VERB	609311890eca64ed929576d3@609311890eca64ed929576d3-6	cultivate by growing, often involving improvements by means of agricultural techniques
grow	VERB	609311890eca64ed929576d3@609311890eca64ed929576d3-7	come to have or undergo a change of (physical features and attributes)
grow	VERB	609311890eca64ed929576d3@609311890eca64ed929576d3-8	grow emotionally or mature
grow	VERB	609311890eca64ed929576d3@609311890eca64ed929576d3-9	become attached by or as if by the process of growth
grow up	MWE	609311890eca64ed929576d6@609311890eca64ed929576d6-0	become an adult
grownup	NOUN	609311890eca64ed929576e2@609311890eca64ed929576e2-0	a fully developed person from maturity onward
growth	NOUN	609311890eca64ed929576e3@609311890eca64ed929576e3-0	(biology) the process of an individual organism growing organically; a purely biological unfolding of events involved in an organism changing gradually from a simple to a more complex level
growth	NOUN	609311890eca64ed929576e3@609311890eca64ed929576e3-1	a progression from simpler to more complex forms
growth	NOUN	609311890eca64ed929576e3@609311890eca64ed929576e3-2	a process of becoming larger or longer or more numerous or more important
growth	NOUN	609311890eca64ed929576e3@609311890eca64ed929576e3-3	vegetation that has grown
growth	NOUN	609311890eca64ed929576e3@609311890eca64ed929576e3-4	the gradual beginning or coming forth
growth	NOUN	609311890eca64ed929576e3@609311890eca64ed929576e3-5	(pathology) an abnormal proliferation of tissue (as in a tumor)
growth	NOUN	609311890eca64ed929576e3@609311890eca64ed929576e3-6	something grown or growing
guarantee	NOUN	609311890eca64ed92957733@609311890eca64ed92957733-0	a written assurance that some product or service will be provided or will meet certain specifications
guarantee	NOUN	609311890eca64ed92957733@609311890eca64ed92957733-1	an unconditional commitment that something will happen or that something is true
guarantee	NOUN	609311890eca64ed92957733@609311890eca64ed92957733-2	a collateral agreement to answer for the debt of another in case that person defaults
guarantee	VERB	609311890eca64ed92957734@609311890eca64ed92957734-0	give surety or assume responsibility
guarantee	VERB	609311890eca64ed92957734@609311890eca64ed92957734-1	make certain of
guarantee	VERB	609311890eca64ed92957734@609311890eca64ed92957734-2	promise to do or accomplish
guarantee	VERB	609311890eca64ed92957734@609311890eca64ed92957734-3	stand behind and guarantee the quality, accuracy, or condition of
guard	NOUN	609311890eca64ed92957737@609311890eca64ed92957737-0	a person who keeps watch over something or someone
guard	NOUN	609311890eca64ed92957737@609311890eca64ed92957737-1	the person who lines up between the center and the tackles on the offensive line of a football team on the line of scrimmage
guard	NOUN	609311890eca64ed92957737@609311890eca64ed92957737-2	a device designed to prevent injury or accidents
guard	NOUN	609311890eca64ed92957737@609311890eca64ed92957737-3	a posture of defence in boxing or fencing
guard	NOUN	609311890eca64ed92957737@609311890eca64ed92957737-4	the person who plays the position of guard on a basketball team
guard	NOUN	609311890eca64ed92957737@609311890eca64ed92957737-5	a military unit serving to protect some place or person
guard	NOUN	609311890eca64ed92957737@609311890eca64ed92957737-6	a precautionary measure warding off impending danger or damage or injury etc.
guard	NOUN	609311890eca64ed92957737@609311890eca64ed92957737-7	the duty of serving as a sentry
guard	NOUN	609311890eca64ed92957737@609311890eca64ed92957737-8	(American football) a position on the line of scrimmage between the center and the tackles
guard	NOUN	609311890eca64ed92957737@609311890eca64ed92957737-9	a position on a basketball team
guard	VERB	609311890eca64ed92957738@609311890eca64ed92957738-0	to keep watch over
guard	VERB	609311890eca64ed92957738@609311890eca64ed92957738-1	watch over or shield from danger or harm; protect
guard	VERB	609311890eca64ed92957738@609311890eca64ed92957738-2	protect against a challenge or attack
guard	VERB	609311890eca64ed92957738@609311890eca64ed92957738-3	take precautions in order to avoid some unwanted consequence
guest	NOUN	609311890eca64ed92957768@609311890eca64ed92957768-0	a visitor to whom hospitality is extended
guest	NOUN	609311890eca64ed92957768@609311890eca64ed92957768-1	a customer of a hotel or restaurant etc.
guest	NOUN	609311890eca64ed92957768@609311890eca64ed92957768-2	(computer science) any computer that is hooked up to a computer network
guide	NOUN	609311890eca64ed92957778@609311890eca64ed92957778-0	someone employed to conduct others
guide	NOUN	609311890eca64ed92957778@609311890eca64ed92957778-1	someone who shows the way by leading or advising
guide	NOUN	609311890eca64ed92957778@609311890eca64ed92957778-2	something that offers basic information or instruction
guide	NOUN	609311890eca64ed92957778@609311890eca64ed92957778-3	a model or standard for making comparisons
guide	NOUN	609311890eca64ed92957778@609311890eca64ed92957778-4	someone who can find paths through unexplored territory
guide	NOUN	609311890eca64ed92957778@609311890eca64ed92957778-5	a structure or marking that serves to direct the motion or positioning of something
guillotine	VERB	609311890eca64ed92957795@609311890eca64ed92957795-0	kill by cutting the head off with a guillotine
guitar	NOUN	609311890eca64ed929577ac@609311890eca64ed929577ac-0	a stringed instrument usually having six strings; played by strumming or plucking
habit	NOUN	609311890eca64ed929578ba@609311890eca64ed929578ba-0	an established custom
habit	NOUN	609311890eca64ed929578ba@609311890eca64ed929578ba-1	(psychology) an automatic pattern of behavior in reaction to a specific situation; may be inherited or acquired through frequent repetition
habit	NOUN	609311890eca64ed929578ba@609311890eca64ed929578ba-2	a distinctive attire worn by a member of a religious order
habit	NOUN	609311890eca64ed929578ba@609311890eca64ed929578ba-3	the general form or mode of growth (especially of a plant or crystal)
habit	NOUN	609311890eca64ed929578ba@609311890eca64ed929578ba-4	attire that is typically worn by a horseback rider (especially a woman's attire)
habit	NOUN	609311890eca64ed929578ba@609311890eca64ed929578ba-5	excessive use of drugs
habitat	NOUN	609311890eca64ed929578c1@609311890eca64ed929578c1-0	the type of environment in which an organism or group normally lives or occurs
habitation	NOUN	609311890eca64ed929578c2@609311890eca64ed929578c2-0	the native habitat or home of an animal or plant
habitation	NOUN	609311890eca64ed929578c2@609311890eca64ed929578c2-1	housing that someone is living in
habitation	NOUN	609311890eca64ed929578c2@609311890eca64ed929578c2-2	the act of dwelling in or living permanently in a place (said of both animals and men)
hail	VERB	609311890eca64ed92957950@609311890eca64ed92957950-0	praise vociferously
hail	VERB	609311890eca64ed92957950@609311890eca64ed92957950-1	be a native of
hail	VERB	609311890eca64ed92957950@609311890eca64ed92957950-2	call for
hail	VERB	609311890eca64ed92957950@609311890eca64ed92957950-3	greet enthusiastically or joyfully
hail	VERB	609311890eca64ed92957950@609311890eca64ed92957950-4	precipitate as small ice particles
hair	NOUN	609311890eca64ed92957955@609311890eca64ed92957955-0	a covering for the body (or parts of it) consisting of a dense growth of threadlike structures (as on the human head); helps to prevent heat loss
hair	NOUN	609311890eca64ed92957955@609311890eca64ed92957955-1	a very small distance or space
hair	NOUN	609311890eca64ed92957955@609311890eca64ed92957955-2	filamentous hairlike growth on a plant
hair	NOUN	609311890eca64ed92957955@609311890eca64ed92957955-3	any of the cylindrical filaments characteristically growing from the epidermis of a mammal
hair	NOUN	609311890eca64ed92957955@609311890eca64ed92957955-4	cloth woven from horsehair or camelhair; used for upholstery or stiffening in garments
hair	NOUN	609311890eca64ed92957955@609311890eca64ed92957955-5	a filamentous projection or process on an organism
half	NOUN	609311890eca64ed929579b9@609311890eca64ed929579b9-0	one of two equal parts of a divisible whole
half	NOUN	609311890eca64ed929579b9@609311890eca64ed929579b9-1	one of two divisions into which some games or performances are divided: the two divisions are separated by an interval
halt	VERB	609311890eca64ed92957a4e@609311890eca64ed92957a4e-0	cause to come to an abrupt stop
halt	VERB	609311890eca64ed92957a4e@609311890eca64ed92957a4e-1	come to a halt, stop moving
halt	VERB	609311890eca64ed92957a4e@609311890eca64ed92957a4e-2	stop from happening or developing
halt	VERB	609311890eca64ed92957a4e@609311890eca64ed92957a4e-3	stop the flow of a liquid
hand	NOUN	609311890eca64ed92957a88@609311890eca64ed92957a88-0	the (prehensile) extremity of the superior limb
hand	NOUN	609311890eca64ed92957a88@609311890eca64ed92957a88-1	a hired laborer on a farm or ranch
hand	NOUN	609311890eca64ed92957a88@609311890eca64ed92957a88-2	something written by hand
hand	NOUN	609311890eca64ed92957a88@609311890eca64ed92957a88-3	ability
hand	NOUN	609311890eca64ed92957a88@609311890eca64ed92957a88-4	a position given by its location to the side of an object
hand	NOUN	609311890eca64ed92957a88@609311890eca64ed92957a88-5	the cards held in a card game by a given player at any given time
hand	NOUN	609311890eca64ed92957a88@609311890eca64ed92957a88-6	one of two sides of an issue
hand	NOUN	609311890eca64ed92957a88@609311890eca64ed92957a88-7	a rotating pointer on the face of a timepiece
hand	NOUN	609311890eca64ed92957a88@609311890eca64ed92957a88-8	a unit of length equal to 4 inches; used in measuring horses
hand	NOUN	609311890eca64ed92957a88@609311890eca64ed92957a88-9	a member of the crew of a ship
hand	NOUN	609311890eca64ed92957a88@609311890eca64ed92957a88-10	a card player in a game of bridge
hand	NOUN	609311890eca64ed92957a88@609311890eca64ed92957a88-11	a round of applause to signify approval
hand	NOUN	609311890eca64ed92957a88@609311890eca64ed92957a88-12	terminal part of the forelimb in certain vertebrates (e.g. apes or kangaroos)
hand	NOUN	609311890eca64ed92957a88@609311890eca64ed92957a88-13	physical assistance
handheld	ADJ	609311890eca64ed92957ae2@609311890eca64ed92957ae2-0	small and light enough to be operated while you hold it in your hands
handle	VERB	609311890eca64ed92957af5@609311890eca64ed92957af5-0	be in charge of, act on, or dispose of
handle	VERB	609311890eca64ed92957af5@609311890eca64ed92957af5-1	interact in a certain way
handle	VERB	609311890eca64ed92957af5@609311890eca64ed92957af5-2	act on verbally or in some form of artistic expression
handle	VERB	609311890eca64ed92957af5@609311890eca64ed92957af5-3	touch, lift, or hold with the hands
handle	VERB	609311890eca64ed92957af5@609311890eca64ed92957af5-4	handle effectively
handle	VERB	609311890eca64ed92957af5@609311890eca64ed92957af5-5	show and train
hands	NOUN	609311890eca64ed92957b0b@609311890eca64ed92957b0b-0	(with `in') guardianship over; in divorce cases it is the right to house and care for and discipline a child
hands	NOUN	609311890eca64ed92957b0b@609311890eca64ed92957b0b-1	the force of workers available
hang	VERB	609311890eca64ed92957b2c@609311890eca64ed92957b2c-0	be suspended or hanging
hang	VERB	609311890eca64ed92957b2c@609311890eca64ed92957b2c-1	cause to be hanging or suspended
hang	VERB	609311890eca64ed92957b2c@609311890eca64ed92957b2c-2	kill by hanging
hang	VERB	609311890eca64ed92957b2c@609311890eca64ed92957b2c-3	let drop or droop
hang	VERB	609311890eca64ed92957b2c@609311890eca64ed92957b2c-4	fall or flow in a certain way
hang	VERB	609311890eca64ed92957b2c@609311890eca64ed92957b2c-5	be menacing, burdensome, or oppressive
hang	VERB	609311890eca64ed92957b2c@609311890eca64ed92957b2c-6	give heed (to)
hang	VERB	609311890eca64ed92957b2c@609311890eca64ed92957b2c-7	be suspended or poised
hang	VERB	609311890eca64ed92957b2c@609311890eca64ed92957b2c-8	hold on tightly or tenaciously
hang	VERB	609311890eca64ed92957b2c@609311890eca64ed92957b2c-9	be exhibited
hang	VERB	609311890eca64ed92957b2c@609311890eca64ed92957b2c-10	prevent from reaching a verdict, of a jury
hang	VERB	609311890eca64ed92957b2c@609311890eca64ed92957b2c-11	decorate or furnish with something suspended
hang	VERB	609311890eca64ed92957b2c@609311890eca64ed92957b2c-12	be placed in position as by a hinge
hang	VERB	609311890eca64ed92957b2c@609311890eca64ed92957b2c-13	place in position as by a hinge so as to allow free movement in one direction
hang	VERB	609311890eca64ed92957b2c@609311890eca64ed92957b2c-14	suspend (meat) in order to get a gamey taste
hanging	NOUN	609311890eca64ed92957b40@609311890eca64ed92957b40-0	decoration that is hung (as a tapestry) on a wall or over a window
hanging	NOUN	609311890eca64ed92957b40@609311890eca64ed92957b40-1	a form of capital punishment; victim is suspended by the neck from a gallows or gibbet until dead
hanging	NOUN	609311890eca64ed92957b40@609311890eca64ed92957b40-2	the act of suspending something (hanging it from above so it moves freely)
happen	VERB	609311890eca64ed92957b67@609311890eca64ed92957b67-0	come to pass
happen	VERB	609311890eca64ed92957b67@609311890eca64ed92957b67-1	happen, occur, or be the case in the course of events or by chance
happen	VERB	609311890eca64ed92957b67@609311890eca64ed92957b67-2	chance to be or do something, without intention or causation
happen	VERB	609311890eca64ed92957b67@609311890eca64ed92957b67-3	come into being; become reality
happen	VERB	609311890eca64ed92957b67@609311890eca64ed92957b67-4	come upon, as if by accident; meet with
happy	ADJ	609311890eca64ed92957b6d@609311890eca64ed92957b6d-0	enjoying or showing or marked by joy or pleasure
happy	ADJ	609311890eca64ed92957b6d@609311890eca64ed92957b6d-1	marked by good fortune
happy	ADJ	609311890eca64ed92957b6d@609311890eca64ed92957b6d-2	eagerly disposed to act or to be of service
happy	ADJ	609311890eca64ed92957b6d@609311890eca64ed92957b6d-3	well expressed and to the point
harbinger	NOUN	609311890eca64ed92957b80@609311890eca64ed92957b80-0	something that precedes and indicates the approach of something or someone
hard drive	MWE	609311890eca64ed92957b9b@609311890eca64ed92957b9b-0	computer hardware that holds and spins a magnetic or optical disk and reads and writes information on it
hardware	NOUN	609311890eca64ed92957bf3@609311890eca64ed92957bf3-0	major items of military weaponry (as tanks or missile)
hardware	NOUN	609311890eca64ed92957bf3@609311890eca64ed92957bf3-1	instrumentalities (tools or implements) made of metal
hardware	NOUN	609311890eca64ed92957bf3@609311890eca64ed92957bf3-2	(computer science) the mechanical, magnetic, electronic, and electrical components making up a computer system
harm	NOUN	609311890eca64ed92957c13@609311890eca64ed92957c13-0	any physical damage to the body caused by violence or accident or fracture etc.; the condition of an injury
harm	NOUN	609311890eca64ed92957c13@609311890eca64ed92957c13-1	the occurrence of a change for the worse
harm	NOUN	609311890eca64ed92957c13@609311890eca64ed92957c13-2	the act of damaging something or someone
harvest	NOUN	609311890eca64ed92957c66@609311890eca64ed92957c66-0	the yield from plants in a single growing season
harvest	NOUN	609311890eca64ed92957c66@609311890eca64ed92957c66-1	the consequence of an effort or activity
harvest	NOUN	609311890eca64ed92957c66@609311890eca64ed92957c66-2	the gathering of a ripened crop
harvest	NOUN	609311890eca64ed92957c66@609311890eca64ed92957c66-3	the season for gathering crops
hat	NOUN	609311890eca64ed92957c91@609311890eca64ed92957c91-0	headdress that protects the head from bad weather; has shaped crown and usually a brim
hat	NOUN	609311890eca64ed92957c91@609311890eca64ed92957c91-1	an informal term for a person's role
haunt	VERB	609311890eca64ed92957cca@609311890eca64ed92957cca-0	follow stealthily or recur constantly and spontaneously to
haunt	VERB	609311890eca64ed92957cca@609311890eca64ed92957cca-1	haunt like a ghost; pursue
haunt	VERB	609311890eca64ed92957cca@609311890eca64ed92957cca-2	be a regular or frequent visitor to a certain place
have	VERB	609311890eca64ed92957cd6@609311890eca64ed92957cd6-0	have or possess, either in a concrete or an abstract sense
have	VERB	609311890eca64ed92957cd6@609311890eca64ed92957cd6-1	have as a feature
have	VERB	609311890eca64ed92957cd6@609311890eca64ed92957cd6-2	go through (mental or physical states or experiences)
have	VERB	609311890eca64ed92957cd6@609311890eca64ed92957cd6-3	have ownership or possession of
have	VERB	609311890eca64ed92957cd6@609311890eca64ed92957cd6-4	cause to move; cause to be in a certain position or condition
have	VERB	609311890eca64ed92957cd6@609311890eca64ed92957cd6-5	serve oneself to, or consume regularly
have	VERB	609311890eca64ed92957cd6@609311890eca64ed92957cd6-6	have a personal or business relationship with someone
have	VERB	609311890eca64ed92957cd6@609311890eca64ed92957cd6-7	organize or be responsible for
have	VERB	609311890eca64ed92957cd6@609311890eca64ed92957cd6-8	have left
have	VERB	609311890eca64ed92957cd6@609311890eca64ed92957cd6-9	be confronted with
have	VERB	609311890eca64ed92957cd6@609311890eca64ed92957cd6-10	undergo
have	VERB	609311890eca64ed92957cd6@609311890eca64ed92957cd6-11	suffer from; be ill with
have	VERB	609311890eca64ed92957cd6@609311890eca64ed92957cd6-12	cause to do; cause to act in a specified manner
have	VERB	609311890eca64ed92957cd6@609311890eca64ed92957cd6-13	receive willingly something given or offered
have	VERB	609311890eca64ed92957cd6@609311890eca64ed92957cd6-14	get something; come into possession of
have	VERB	609311890eca64ed92957cd6@609311890eca64ed92957cd6-15	undergo (as of injuries and illnesses)
have	VERB	609311890eca64ed92957cd6@609311890eca64ed92957cd6-16	achieve a point or goal
have	VERB	609311890eca64ed92957cd6@609311890eca64ed92957cd6-17	cause to be born
have	VERB	609311890eca64ed92957cd6@609311890eca64ed92957cd6-18	have sex with; archaic use
hazard	NOUN	609311890eca64ed92957d29@609311890eca64ed92957d29-0	a source of danger; a possibility of incurring loss or misfortune
hazard	NOUN	609311890eca64ed92957d29@609311890eca64ed92957d29-1	an unknown and unpredictable phenomenon that causes an event to result one way rather than another
hazard	NOUN	609311890eca64ed92957d29@609311890eca64ed92957d29-2	an obstacle on a golf course
head	NOUN	609311890eca64ed92957d42@609311890eca64ed92957d42-0	the upper part of the human body or the front part of the body in animals; contains the face and brains
head	NOUN	609311890eca64ed92957d42@609311890eca64ed92957d42-1	a single domestic animal
head	NOUN	609311890eca64ed92957d42@609311890eca64ed92957d42-2	that which is responsible for one's thoughts, feelings, and conscious brain functions; the seat of the faculty of reason
head	NOUN	609311890eca64ed92957d42@609311890eca64ed92957d42-3	a person who is in charge
head	NOUN	609311890eca64ed92957d42@609311890eca64ed92957d42-4	the front of a military formation or procession
head	NOUN	609311890eca64ed92957d42@609311890eca64ed92957d42-5	the pressure exerted by a fluid
head	NOUN	609311890eca64ed92957d42@609311890eca64ed92957d42-6	the top of something
head	NOUN	609311890eca64ed92957d42@609311890eca64ed92957d42-7	the source of water from which a stream arises
head	NOUN	609311890eca64ed92957d42@609311890eca64ed92957d42-8	(grammar) the word in a grammatical constituent that plays the same grammatical role as the whole constituent
head	NOUN	609311890eca64ed92957d42@609311890eca64ed92957d42-9	the tip of an abscess (where the pus accumulates)
head	NOUN	609311890eca64ed92957d42@609311890eca64ed92957d42-10	the length or height based on the size of a human or animal head
head	NOUN	609311890eca64ed92957d42@609311890eca64ed92957d42-11	a dense cluster of flowers or foliage
head	NOUN	609311890eca64ed92957d42@609311890eca64ed92957d42-12	the educator who has executive authority for a school
head	NOUN	609311890eca64ed92957d42@609311890eca64ed92957d42-13	an individual person
head	NOUN	609311890eca64ed92957d42@609311890eca64ed92957d42-14	a user of (usually soft) drugs
head	NOUN	609311890eca64ed92957d42@609311890eca64ed92957d42-15	a natural elevation (especially a rocky one that juts out into the sea)
head	NOUN	609311890eca64ed92957d42@609311890eca64ed92957d42-16	a rounded compact mass
head	NOUN	609311890eca64ed92957d42@609311890eca64ed92957d42-17	the foam or froth that accumulates at the top when you pour an effervescent liquid into a container
head	NOUN	609311890eca64ed92957d42@609311890eca64ed92957d42-18	the part in the front or nearest the viewer
head	NOUN	609311890eca64ed92957d42@609311890eca64ed92957d42-19	a difficult juncture
head	NOUN	609311890eca64ed92957d42@609311890eca64ed92957d42-20	forward movement
head	NOUN	609311890eca64ed92957d42@609311890eca64ed92957d42-21	a V-shaped mark at one end of an arrow pointer
head	NOUN	609311890eca64ed92957d42@609311890eca64ed92957d42-22	the subject matter at issue
head	NOUN	609311890eca64ed92957d42@609311890eca64ed92957d42-23	a line of text serving to indicate what the passage below it is about
head	NOUN	609311890eca64ed92957d42@609311890eca64ed92957d42-24	the rounded end of a bone that fits into a rounded cavity in another bone to form a joint
head	NOUN	609311890eca64ed92957d42@609311890eca64ed92957d42-25	that part of a skeletal muscle that is away from the bone that it moves
head	NOUN	609311890eca64ed92957d42@609311890eca64ed92957d42-26	(computer science) a tiny electromagnetic coil and metal pole used to write and read magnetic patterns on a disk
head	NOUN	609311890eca64ed92957d42@609311890eca64ed92957d42-27	(usually plural) the obverse side of a coin that usually bears the representation of a person's head
head	NOUN	609311890eca64ed92957d42@609311890eca64ed92957d42-28	the striking part of a tool
head	NOUN	609311890eca64ed92957d42@609311890eca64ed92957d42-29	(nautical) a toilet on board a boat or ship
head	NOUN	609311890eca64ed92957d42@609311890eca64ed92957d42-30	a projection out from one end
head	NOUN	609311890eca64ed92957d42@609311890eca64ed92957d42-31	a membrane that is stretched taut over a drum
head	NOUN	609311890eca64ed92957d42@609311890eca64ed92957d42-32	oral stimulation of the genitals
head of state	MWE	609311890eca64ed92957d5b@609311890eca64ed92957d5b-0	the chief public representative of a country who may also be the head of government
headquarters	NOUN	609311890eca64ed92957d9b@609311890eca64ed92957d9b-0	(usually plural) the office that serves as the administrative center of an enterprise
headquarters	NOUN	609311890eca64ed92957d9b@609311890eca64ed92957d9b-1	the military installation from which a commander performs the functions of command
headquarters	NOUN	609311890eca64ed92957d9b@609311890eca64ed92957d9b-2	(plural) a military unit consisting of a commander and the headquarters staff
health	NOUN	609311890eca64ed92957dc0@609311890eca64ed92957dc0-0	a healthy state of wellbeing free from disease
health	NOUN	609311890eca64ed92957dc0@609311890eca64ed92957dc0-1	the general condition of body and mind
health problem	MWE	609311890eca64ed92957dcc@609311890eca64ed92957dcc-0	a state in which you are unable to function normally and without pain
healthy	ADJ	609311890eca64ed92957dd8@609311890eca64ed92957dd8-0	having or indicating good health in body or mind; free from infirmity or disease
healthy	ADJ	609311890eca64ed92957dd8@609311890eca64ed92957dd8-1	financially secure and functioning well
healthy	ADJ	609311890eca64ed92957dd8@609311890eca64ed92957dd8-2	promoting health; healthful
healthy	ADJ	609311890eca64ed92957dd8@609311890eca64ed92957dd8-3	exercising or showing good judgment
healthy	ADJ	609311890eca64ed92957dd8@609311890eca64ed92957dd8-4	large in amount or extent or degree
hear	VERB	609311890eca64ed92957dde@609311890eca64ed92957dde-0	perceive (sound) via the auditory sense
hear	VERB	609311890eca64ed92957dde@609311890eca64ed92957dde-1	get to know or become aware of, usually accidentally
hear	VERB	609311890eca64ed92957dde@609311890eca64ed92957dde-2	examine or hear (evidence or a case) by judicial process
hear	VERB	609311890eca64ed92957dde@609311890eca64ed92957dde-3	receive a communication from someone
hear	VERB	609311890eca64ed92957dde@609311890eca64ed92957dde-4	listen and pay attention
heart	NOUN	609311890eca64ed92957df3@609311890eca64ed92957df3-0	the locus of feelings and intuitions
heart	NOUN	609311890eca64ed92957df3@609311890eca64ed92957df3-1	the hollow muscular organ located behind the sternum and between the lungs; its rhythmic contractions move the blood through the body
heart	NOUN	609311890eca64ed92957df3@609311890eca64ed92957df3-2	the courage to carry on
