lemma	upos	sense_id	definition
stof	NOUN	607b808035d80a3e2a6f24cd@_21080208	en persons grundlæggende egenskaber el. træk; et f ...
stof	NOUN	607b808035d80a3e2a6f24cd@_21080200	kemisk forbindelse el. blanding af kemiske forbind ...
stof	NOUN	607b808035d80a3e2a6f24cd@_21080204	kemisk forbindelse med euforiserende el. præstatio ...
stof	NOUN	607b808035d80a3e2a6f24cd@_21080201	noget materielt og fysisk rumudfyldende
stof	NOUN	607b808035d80a3e2a6f24cd@_21080203	blødt materiale som består af sammenvævede tråde a ...
stolt	ADJ	607b808035d80a3e2a6f24f3@_21080274	med præg af at være storslået, statelig, imponeren ...
stolt	ADJ	607b808035d80a3e2a6f24f3@_21080273	glad for og tilfreds med en bedrift, formåen, gens ...
stolthed	NOUN	607b808035d80a3e2a6f24f4@_21080280	DANNET: kun genstand DDO: genstand, person el. præ ...
stolthed	NOUN	607b808035d80a3e2a6f24f4@_21080279	(overdreven) optagethed af sit personlige omdømme  ...
stolthed	NOUN	607b808035d80a3e2a6f24f4@_21080278	glæde over og tilfredshed med en bedrift, formåen, ...
stoppe	VERB	607b808035d80a3e2a6f2500@_21080328	(midlertidig) ophøre med at virke, udfolde sig el. ...
stoppe	VERB	607b808035d80a3e2a6f2500@_21080326	gøre et ophold et bestemt sted på en rute, en tur  ...
stoppe	VERB	607b808035d80a3e2a6f2500@_21080321	(uventet el. pludseligt) afbryde kørsel, gang el.  ...
stoppe	VERB	607b808035d80a3e2a6f2500@_21080322	(effektivt) forhindre nogen el. noget i at udfolde ...
stoppe	VERB	607b808035d80a3e2a6f2500@_21080327	besejre en modstander i boksning vha. knockout
stoppe	VERB	607b808035d80a3e2a6f2500@_21080342	blive lukket for gennemgang el. gennemstrømning pg ...
stoppe	VERB	607b808035d80a3e2a6f2500@_21080336	lukke for en (smal) passage; lukke et hul
stoppe	VERB	607b808035d80a3e2a6f2500@_21080334	(uordentligt el. med besvær) anbringe noget i et h ...
stoppe	VERB	607b808035d80a3e2a6f2500@_21080339	anbringe noget (uønsket) på et (tænkt) sted
stoppe	VERB	607b808035d80a3e2a6f2500@_21080341	anbringe i stor mængde på et for lille el. trangt  ...
stoppe	VERB	607b808035d80a3e2a6f2500@_21080337	reparere en strømpe el. et andet stykke tøj der er ...
stoppe	VERB	607b808035d80a3e2a6f2500@_21080335	fylde til bristepunktet
stoppe	VERB	607b808035d80a3e2a6f2500@_21080338	fylde et hulrum el. en beholder med et materiale e ...
stoppe	VERB	607b808035d80a3e2a6f2500@_21080340	fylde tobak i en pibe
stor	ADJ	607b808035d80a3e2a6f250a@_21080357	som fysisk fylder meget; som har en betydelig ruml ...
stor	ADJ	607b808035d80a3e2a6f250a@_21080358	som omfatter mange enheder, individer, dele e.l.
storby	NOUN	607b808035d80a3e2a6f2510@_21080390	by med mange indbyggere, 1 million el. mere
storm	NOUN	607b808035d80a3e2a6f2549@_21080449	militært angreb med soldater (i løb) mod en befæst ...
storm	NOUN	607b808035d80a3e2a6f2549@_21080450	vindstyrke 10-11 på Beauforts skala
storm	NOUN	607b808035d80a3e2a6f2549@_21080448	(voldsomt uvejr med) meget stærk blæst
stormagt	NOUN	607b808035d80a3e2a6f254b@_21080462	stat som spiller en stor rolle i verdenspolitikken
stormagt	NOUN	607b808035d80a3e2a6f254b@_21080463	land der på et bestemt område spiller en stor roll ...
straffe	VERB	607b808035d80a3e2a6f2590@_21080565	udsætte nogen for en ubehagelig handling el. tilst ...
straffe	VERB	607b808035d80a3e2a6f2590@_21080567	fremkalde ubehageligheder for nogen fordi vedkomme ...
straffe	VERB	607b808035d80a3e2a6f2590@_21080566	idømme fængsling, bøde e.l. for begåelse af en ulo ...
strande	VERB	607b808035d80a3e2a6f25b4@_21080645	blive efterladt et sted uden mulighed for at komme ...
strande	VERB	607b808035d80a3e2a6f25b4@_21080646	blive opgivet el. gå i stå, ofte efter flere forgæ ...
strande	VERB	607b808035d80a3e2a6f25b4@_21080644	sejle el. blive skyllet op på så lavt vand at man  ...
strategi	NOUN	607b808035d80a3e2a6f25c9@_21080669	overordnet, langsigtet planlægning der især tager  ...
strategi	NOUN	607b808035d80a3e2a6f25c9@_21080670	fremgangsmåde; metode
strategi	NOUN	607b808035d80a3e2a6f25c9@_21080671	overordnet (politisk) plan for hvordan militæret s ...
strategisk	ADJ	607b808035d80a3e2a6f25cb@_21080672	vedr. (en) strategi
strategisk	ADJ	607b808035d80a3e2a6f25cb@_21080673	vigtig el. central i en sammenhæng
streng	ADJ	607b808035d80a3e2a6f25e4@_21080759	som er på grænsen af det tilladelige el. acceptabl ...
streng	NOUN	607b808035d80a3e2a6f25e5@_21080749	Særlig (medfødt eller opøvet) evne til at gøre nog ...
streng	NOUN	607b808035d80a3e2a6f25e5@_21080745	række af dele el. elementer som er indbyrdes tæt f ...
streng	NOUN	607b808035d80a3e2a6f25e5@_21080748	gren el. område inden for et system, en virksomhed ...
streng	NOUN	607b808035d80a3e2a6f25e5@_21080746	lang, tynd genstand, dannelse, naturfænomen e.l. d ...
streng	NOUN	607b808035d80a3e2a6f25e5@_21080744	snor el. tråd af fx metal, nylon el. et naturmater ...
streng	NOUN	607b808035d80a3e2a6f25e5@_21080750	følelse; stemning
streng	NOUN	607b808035d80a3e2a6f25e5@_21080743	forholdsvis tynd tråd, snor e.l., lavet af et elas ...
stress	NOUN	607b808035d80a3e2a6f25ed@_21080772	psykisk og fysisk anspændthed forårsaget af et for ...
stress	NOUN	607b808035d80a3e2a6f25ed@_21080774	ydre påvirkning der fremkalder anspændthed
stribe	NOUN	607b808035d80a3e2a6f25f4@_21080783	streg el. lang, smal strimmel som skiller sig ud f ...
stribe	NOUN	607b808035d80a3e2a6f25f4@_21080784	stor mængde af ensartede fænomener
stribe	NOUN	607b808035d80a3e2a6f25f4@_21080787	distinktion på en uniform der viser bærerens grad
strubehoste	NOUN	607b808035d80a3e2a6f2630@_91006578	infektion af slimhinderne i struben, som medfører  ...
strubehoste	NOUN	607b808035d80a3e2a6f2630@_91006579	meget smitsom halsbetændelse der tidligere optrådt ...
struktur	NOUN	607b808035d80a3e2a6f263d@_21080903	måde som noget er opbygget, organiseret el. sammen ...
struktur	NOUN	607b808035d80a3e2a6f263d@_21080905	naturgiven el. vedtagen måde hvorpå noget er organ ...
struktur	NOUN	607b808035d80a3e2a6f263d@_21080904	en overflades udformning
struktur	NOUN	607b808035d80a3e2a6f263d@_21080906	genstand, del el. fænomen med en særlig opbygning  ...
strukturalisme	NOUN	607b808035d80a3e2a6f263e@_21080907	videnskabelig metode som lægger vægt på tingenes i ...
strukturel	ADJ	607b808035d80a3e2a6f263f@_21080909	som vedrører el. skyldes forhold i strukturen
stråling	NOUN	607b808035d80a3e2a6f266c@_21081094	(bestemt slags) elektromagnetiske bølger el. strøm ...
stræbe	VERB	607b808035d80a3e2a6f2676@_21080962	arbejde ihærdigt med noget for at kunne klare sig
strøm	NOUN	607b808035d80a3e2a6f268b@_21081018	væskes el. lufts glidende bevægelse i en bestemt r ...
strøm	NOUN	607b808035d80a3e2a6f268b@_21081022	(forsyning med) energiform som beror på at visse s ...
strøm	NOUN	607b808035d80a3e2a6f268b@_21081020	personer, genstande el. fænomener der følger uafbr ...
strøm	NOUN	607b808035d80a3e2a6f268b@_21081017	væske (ofte vand) el. luft der bevæger sig af sted ...
strøm	NOUN	607b808035d80a3e2a6f268b@_21081019	elektroners bevægelse i en elektrisk leder
strømforbrug	NOUN	607b808035d80a3e2a6f268d@_28090817	forbrug af elektricitet
studenterdemonstration	NOUN	607b808035d80a3e2a6f26b1@_22029314	{hyponymOf: demonstration}
studere	VERB	607b808035d80a3e2a6f26bf@_21081126	undersøge og betragte nøje
studere	VERB	607b808035d80a3e2a6f26bf@_21081124	uddanne sig ved at følge undervisningen i et beste ...
studerende	NOUN	607b808035d80a3e2a6f26c1@_21081128	person der studerer
studerende	NOUN	607b808035d80a3e2a6f26c1@_91006601	studere
studie	NOUN	607b808035d80a3e2a6f26c3@_21081133	det at uddanne sig inden for et bestemt fag, især  ...
studie	NOUN	607b808035d80a3e2a6f26c3@_21081132	ting el. forhold der tjener som et mønstergyldigt  ...
studie	NOUN	607b808035d80a3e2a6f26c3@_21081131	akademisk bog, artikel el. afhandling om et bestem ...
studie	NOUN	607b808035d80a3e2a6f26c3@_21081130	kunstnerisk frembringelse udført som en øvelse, et ...
studie	NOUN	607b808035d80a3e2a6f26c3@_21081134	lokale indrettet til optagelse el. indspilning af  ...
studie	NOUN	607b808035d80a3e2a6f26c3@_21081135	lokale der bruges til at udøve en især kunstnerisk ...
studieprogram	NOUN	607b808035d80a3e2a6f26d4@_21081151	udsendelse i radio el. tv som sendes (direkte) fra ...
studium	NOUN	607b808035d80a3e2a6f26de@_21081167	fag el. videnskab der studeres, især på en højere  ...
studium	NOUN	607b808035d80a3e2a6f26de@_21081168	videnskabelig undersøgelse af el. forskning inden  ...
studium	NOUN	607b808035d80a3e2a6f26de@_21081169	detaljeret og målrettet undersøgelse el. iagttagel ...
studium	NOUN	607b808035d80a3e2a6f26de@_21081166	det at uddanne sig inden for et bestemt fag, især  ...
stue	NOUN	607b808035d80a3e2a6f26e1@_21081183	en persons bolig som udgør vedkommendes private ti ...
stue	NOUN	607b808035d80a3e2a6f26e1@_21081179	rum på et hospital hvor en el. flere patienter er  ...
stue	NOUN	607b808035d80a3e2a6f26e1@_21081178	rum i en bolig, indrettet til at opholde sig i om  ...
stue	NOUN	607b808035d80a3e2a6f26e1@_21081181	afdeling i en vuggestue, børnehave e.l. hvortil en ...
stue	NOUN	607b808035d80a3e2a6f26e1@_21081182	rum med en særlig funktion, fx på en arbejdsplads
stue	NOUN	607b808035d80a3e2a6f26e1@_21081180	den etage i en bygning hvis gulv ligger lidt over  ...
stue	NOUN	607b808035d80a3e2a6f26e1@_21081184	beboelsesrum på en institution, en kaserne e.l.
stund	NOUN	607b808035d80a3e2a6f26fc@_21081231	(kort) stykke tid
styre	NOUN	607b808035d80a3e2a6f2718@_21081321	organiseret gruppe af personer der har den politis ...
styre	NOUN	607b808035d80a3e2a6f2718@_21081320	udøvelse af den politiske ledelse i et land e.l.
styre	VERB	607b808035d80a3e2a6f2719@_21081323	få noget, oftest et køretøj el. et fartøj, til at  ...
styre	VERB	607b808035d80a3e2a6f2719@_21081330	bevæge sig (stabilt el. beslutsomt) i en bestemt r ...
styre	VERB	607b808035d80a3e2a6f2719@_21081332	lede el. dirigere på en handlekraftig, evt. udemok ...
styre	VERB	607b808035d80a3e2a6f2719@_21081327	få noget til at bevæge sig, reagere el. fungere på ...
styrelse	NOUN	607b808035d80a3e2a6f2720@_21081344	gruppe af valgte el. udvalgte personer som står fo ...
styrelse	NOUN	607b808035d80a3e2a6f2720@_21081343	overordnet statslig myndighed som er underlagt et  ...
styrelse	NOUN	607b808035d80a3e2a6f2720@_21081346	det el. de ord der er tilknyttet en præposition i  ...
styring	NOUN	607b808035d80a3e2a6f272d@_21081361	det at styre et køretøj el. et fartøj
styring	NOUN	607b808035d80a3e2a6f272d@_21081360	det at lede, dirigere el. regere over noget el. no ...
styrke	NOUN	607b808035d80a3e2a6f2734@_21081369	en vis mængde, udstrækning el. trin på en (tænkt)  ...
styrke	NOUN	607b808035d80a3e2a6f2734@_21081373	god egenskab; positivt forhold
styrke	NOUN	607b808035d80a3e2a6f2734@_21081376	en lyds styrke el. intensitet
styrke	NOUN	607b808035d80a3e2a6f2734@_21081374	organiseret gruppe personer
styrke	NOUN	607b808035d80a3e2a6f2734@_21081368	enhed af personel og udrustning sammensat til et b ...
styrke	NOUN	607b808035d80a3e2a6f2734@_21081367	en tings evne til at modstå (hårde) fysiske påvirk ...
styrke	NOUN	607b808035d80a3e2a6f2734@_21081366	fysisk el. psykisk kraft hos et menneske (el. et d ...
styrke	NOUN	607b808035d80a3e2a6f2734@_21081371	psykisk kraft el. modstandsevne; intellektuel evne
styrke	NOUN	607b808035d80a3e2a6f2734@_21081372	stærk kraft, vægt el. betydning der kendetegner et ...
styrke	VERB	607b808035d80a3e2a6f2735@_21081380	gøre stærkere, mere kraftfuld, mere magtfuld e.l.
stå	VERB	607b808035d80a3e2a6f2751@_21081729	bevæge sig i en bestemt retning
stå	VERB	607b808035d80a3e2a6f2751@_21081723	være anbragt eller have sin naturlige el. selvfølg ...
stå	VERB	607b808035d80a3e2a6f2751@_21081753	blive afsondret el. udskilt i stor mængde
stå	VERB	607b808035d80a3e2a6f2751@_21081754	blive udtalt el. ytret i stor mængde
stå	VERB	607b808035d80a3e2a6f2751@_21081747	blive opfattet el. fremstå for ens tanker el. sans ...
stå	VERB	607b808035d80a3e2a6f2751@_21081721	holde kroppen i oprejst, lodret stilling i hele si ...
stå	VERB	607b808035d80a3e2a6f2751@_21081742	befinde sig på himlen
stå	VERB	607b808035d80a3e2a6f2751@_21081743	befinde sig i en ubevægelig position i luft el. va ...
stå	VERB	607b808035d80a3e2a6f2751@_21081755	(begynde at) sejle; bevæge sig i vand
stå	VERB	607b808035d80a3e2a6f2751@_21081756	blive spillet el. udkæmpet
stå	VERB	607b808035d80a3e2a6f2751@_21081748	fremtræde på en karakteristisk el. markant måde i  ...
stå	VERB	607b808035d80a3e2a6f2751@_21081725	fastholde en mening, holdning el. udtalelse (trods ...
stædig	ADJ	607b808035d80a3e2a6f2787@_21081425	som (i overdreven grad) holder fast i egne holdnin ...
stærk	ADJ	607b808035d80a3e2a6f279a@_21081471	sej, vedholdende, livskraftig e.l.; vanskelig at æ ...
stærk	ADJ	607b808035d80a3e2a6f279a@_21081459	i besiddelse af stor muskelkraft el. fysisk styrke ...
stærk	ADJ	607b808035d80a3e2a6f279a@_21081464	som udøver en kraftig påvirkning af sanserne el. l ...
stærk	ADJ	607b808035d80a3e2a6f279a@_21081469	med stor ydeevne, megen kraft e.l.
stærk	ADJ	607b808035d80a3e2a6f279a@_21081460	i stand til at modstå slag, tryk, slid el. anden b ...
stærk	ADJ	607b808035d80a3e2a6f279a@_21081465	stor, omfattende el. udpræget
stærk	ADJ	607b808035d80a3e2a6f279a@_21081479	skarp i smagen; meget krydret el. koncentreret
stærk	ADJ	607b808035d80a3e2a6f279a@_21081477	som er el. opleves som meget voldsom, intens el. b ...
stærk	ADJ	607b808035d80a3e2a6f279a@_21081481	som rummer et voldsomt, chokerende el. kontroversi ...
stærk	ADJ	607b808035d80a3e2a6f279a@_21081474	i besiddelse af særlige (boglige) evner el. særlig ...
stærk	ADJ	607b808035d80a3e2a6f279a@_21081473	dygtig og veltrænet og derfor i stand til at lever ...
stævne	NOUN	607b808035d80a3e2a6f27a2@_21081491	arrangement hvor mange mennesker, ofte fra forskel ...
støde	VERB	607b808035d80a3e2a6f27b3@_21081544	blive fornærmet el. forarget over; tage anstød af
støde	VERB	607b808035d80a3e2a6f27b3@_21081540	knuse til pulver, fx i en morter
støde	VERB	607b808035d80a3e2a6f27b3@_21081535	tilfældigt el. uheldigvis ramme noget el. nogen un ...
større	ADJ	607b808035d80a3e2a6f27d3@_21081607	omfattende el. omfangsrig i ret høj grad
større	ADJ	607b808035d80a3e2a6f27d3@_21081606	stor i højere grad end noget el. nogen der direkte ...
størrelse	NOUN	607b808035d80a3e2a6f27d4@_21081614	noget som kan måles og udtrykkes i tal
størrelse	NOUN	607b808035d80a3e2a6f27d4@_21081608	fysisk udstrækning som noget el. nogen har i én, t ...
størrelse	NOUN	607b808035d80a3e2a6f27d4@_21081609	omfang af et forhold, et fænomen el. en faktor
størrelse	NOUN	607b808035d80a3e2a6f27d4@_21081612	grad hvori noget forekommer el. gør sig gældende,  ...
størrelse	NOUN	607b808035d80a3e2a6f27d4@_21081610	afgrænset fænomen, forhold el. faktor
størrelse	NOUN	607b808035d80a3e2a6f27d4@_21081615	menneske el. dyr, især barn el. dyreunge, som man  ...
størrelse	NOUN	607b808035d80a3e2a6f27d4@_21081611	hvert af flere mål som noget, især tøj, fremstille ...
størrelsesorden	NOUN	607b808035d80a3e2a6f27d7@_21081618	omtrentlig el. anslået størrelse
størst	ADJ	607b808035d80a3e2a6f27d8@_21081619	stor i højeste grad i sammenligning med andre el.  ...
størst	ADJ	607b808035d80a3e2a6f27d8@_21081620	meget stor
støtte	NOUN	607b808035d80a3e2a6f27d9@_21081629	moralsk el. anden hjælp og bistand
støtte	NOUN	607b808035d80a3e2a6f27d9@_21081625	noget der afstiver noget el. holder det oppe så de ...
støtte	NOUN	607b808035d80a3e2a6f27d9@_21081628	monument i form af en fritstående søjle el. pille  ...
støtte	NOUN	607b808035d80a3e2a6f27d9@_21081626	konkret hjælp, moralsk opbakning e.l. som man give ...
støtte	NOUN	607b808035d80a3e2a6f27d9@_21081627	økonomisk hjælp
støtte	VERB	607b808035d80a3e2a6f27da@_21081632	holde noget oprejst el. på plads ved at bære vægte ...
støtte	VERB	607b808035d80a3e2a6f27da@_21081636	hjælpe nogen med at holde sig oprejst, rejse sig,  ...
støtte	VERB	607b808035d80a3e2a6f27da@_21081631	yde moralsk, økonomisk el. anden hjælp og bistand
støtte	VERB	607b808035d80a3e2a6f27da@_21081634	give sin tilslutning til; bakke op; gå ind for
støtteberettiget	ADJ	607b808035d80a3e2a6f27df@_22029465	{hyponymOf: side, beskaffenhed}
støtteperiode	NOUN	607b808035d80a3e2a6f27f1@_22029476	{hyponymOf: tid, periode}
støvstorm	NOUN	607b808035d80a3e2a6f2817@_21081709	storm hvor luften fyldes med store mængder støv
subjekt	NOUN	607b808035d80a3e2a6f281e@_21081846	sætningsled som betegner den el. det der udfører d ...
subjekt	NOUN	607b808035d80a3e2a6f281e@_21081844	person betragtet som erkendende og handlende indiv ...
subjekt	NOUN	607b808035d80a3e2a6f281e@_21081845	ussel, forhutlet, ringeagtet person
succes	NOUN	607b808035d80a3e2a6f2830@_21081896	det at noget bliver meget vellykket og medfører st ...
succeshistorie	NOUN	607b808035d80a3e2a6f2835@_21081898	person el. foretagende der har fået succes
succeshistorie	NOUN	607b808035d80a3e2a6f2835@_21081897	historie fra det virkelige liv om et forløb der en ...
succesrig	ADJ	607b808035d80a3e2a6f2837@_21081899	med stor succes
sukker	NOUN	607b808035d80a3e2a6f2853@_21081969	kulhydrat som forekommer naturligt i bl.a. frugt,  ...
sukker	NOUN	607b808035d80a3e2a6f2853@_21081968	sødtsmagende produkt som består af kulhydratet sak ...
sult	NOUN	607b808035d80a3e2a6f2877@_21082015	det at sulte; det at et land el. en befolkningsgru ...
sult	NOUN	607b808035d80a3e2a6f2877@_21082016	trang til noget; længsel
sult	NOUN	607b808035d80a3e2a6f2877@_21082014	(følelse af) stærkt behov for mad; det at være sul ...
sultanat	NOUN	607b808035d80a3e2a6f2879@_21082018	(større) muslimsk stat hvis overhoved er en sultan ...
sum	NOUN	607b808035d80a3e2a6f2884@_21082033	resultat af en addition, dvs. den værdi der fremko ...
sum	NOUN	607b808035d80a3e2a6f2884@_21082034	samlet mængde el. resultat
sum	NOUN	607b808035d80a3e2a6f2884@_21082032	bestemt mængde (penge); pengebeløb
sumerer	NOUN	607b808035d80a3e2a6f2886@_21082036	medlem af et oldtidsfolk der levede i den sydlige  ...
sumerisk	ADJ	607b808035d80a3e2a6f2887@_21082038	vedr. sumerernes sprog
sund	ADJ	607b808035d80a3e2a6f2895@_21082072	som fremmer et godt helbred
sund	ADJ	607b808035d80a3e2a6f2895@_21082071	som har et godt helbred; som ikke lider af nogen s ...
sund	ADJ	607b808035d80a3e2a6f2895@_21082075	god, rimelig; i god stand el. tilstand
sundhedspleje	NOUN	607b808035d80a3e2a6f28aa@_21082094	kommunal institution som yder en sådan sundhedsple ...
sundhedssystem	NOUN	607b808035d80a3e2a6f28b1@_91006663	den samlede offentlige indsats til (forebyggelse o ...
supplere	VERB	607b808035d80a3e2a6f28e7@_21082176	tilføje et bidrag til noget for at gøre helheden b ...
support	NOUN	607b808035d80a3e2a6f28eb@_21082181	moralsk el. anden hjælp og bistand
svag	ADJ	607b808035d80a3e2a6f291d@_21082296	ikke særlig stor, udpræget, vedholdende e.l.
svag	ADJ	607b808035d80a3e2a6f291d@_21082303	ikke tilstrækkelig god, underbygget e.l.; uden til ...
svag	ADJ	607b808035d80a3e2a6f291d@_21082304	som savner særlige (boglige) evner el. dygtighed i ...
svag	ADJ	607b808035d80a3e2a6f291d@_21082292	tilbøjelig til at gå i stykker el. tage skade ved  ...
svag	ADJ	607b808035d80a3e2a6f291d@_21082291	som mangler legemlig styrke til at udføre en fysis ...
svaghed	NOUN	607b808035d80a3e2a6f291f@_21082315	egenskab som gør en person underlegen el. svag i f ...
svaghed	NOUN	607b808035d80a3e2a6f291f@_21082312	punkt hvor et anlæg, et system, en teknisk konstru ...
svaghed	NOUN	607b808035d80a3e2a6f291f@_21082313	mangel på åndelig styrke, karakter, holdning e.l.  ...
svaghed	NOUN	607b808035d80a3e2a6f291f@_21082311	det at være fysisk svag
svamp	NOUN	607b808035d80a3e2a6f2933@_91006679	dyr (el. menneske) som et snyltedyr lever på el. a ...
svamp	NOUN	607b808035d80a3e2a6f2933@_21082352	(hat- el. tragtformet) frugtlegeme på en svamp
svamp	NOUN	607b808035d80a3e2a6f2933@_21082351	flercellet organisme som ikke udfører fotosyntese, ...
svamp	NOUN	607b808035d80a3e2a6f2933@_21082353	stykke porøst og elastisk materiale som kan opsuge ...
svamp	NOUN	607b808035d80a3e2a6f2933@_21082357	drikfældig person
svamp	NOUN	607b808035d80a3e2a6f2933@_21082356	skelettet fra et svampedyr, behandlet og derefter  ...
svar	NOUN	607b808035d80a3e2a6f294c@_21082393	reaktion på en kritik, en klage, en uafklaret situ ...
svar	NOUN	607b808035d80a3e2a6f294c@_21082392	mundtlig el. skriftlig ytring der fremsættes som r ...
svar	NOUN	607b808035d80a3e2a6f294c@_21082398	person, genstand e.l. der opfattes el. føres frem  ...
svar	NOUN	607b808035d80a3e2a6f294c@_21082397	forklaring
svar	NOUN	607b808035d80a3e2a6f294c@_21082394	besvarelse af en anklage i en retssag, især sagsøg ...
svare	VERB	607b808035d80a3e2a6f294e@_21082406	fremsætte en mundtlig el. skriftlig ytring som rea ...
svare	VERB	607b808035d80a3e2a6f294e@_21082407	betale et skyldigt beløb, oftest skat el. afgift
svare til	MWE	607b808035d80a3e2a6f2952@_21082415	være i overensstemmelse med el. passe til; være de ...
svensk	ADJ	607b808035d80a3e2a6f2974@_21082478	vedr. sproget svensk
svensk	ADJ	607b808035d80a3e2a6f2974@_21082477	fra Sverige; vedr. og karakteristisk for Sverige o ...
svie	VERB	607b808035d80a3e2a6f2985@_21082498	gøre ondt psykisk; forårsage ærgrelse
svække	VERB	607b808035d80a3e2a6f29f1@_21082696	forringe nogens sundhedstilstand; gøre (legemligt) ...
svække	VERB	607b808035d80a3e2a6f29f1@_21082697	forringe funktionen af et organ, en sans el. en le ...
svække	VERB	607b808035d80a3e2a6f29f1@_21082695	nedsætte el. forringe en indflydelse, dominans, po ...
svær	ADJ	607b808035d80a3e2a6f29f8@_21082710	som kræver stor anstrengelse el. dygtighed at udfø ...
sværd	NOUN	607b808035d80a3e2a6f29fb@_21082727	middel el. argument (med stor virkning)
sværd	NOUN	607b808035d80a3e2a6f29fb@_21082725	genstand som ligner et sværd
sværd	NOUN	607b808035d80a3e2a6f29fb@_21082724	køl der kan sænkes, svinges el. stikkes fra et ski ...
sværd	NOUN	607b808035d80a3e2a6f29fb@_21082722	hug- og stikvåben der har en lang, lige klinge med ...
sværge	VERB	607b808035d80a3e2a6f29ff@_21082736	erklære udtrykkeligt el. oprigtigt at noget er sik ...
sværge	VERB	607b808035d80a3e2a6f29ff@_21082733	højtideligt love noget el. erklære at ens udsagn e ...
sværhedsgrad	NOUN	607b808035d80a3e2a6f2a00@_21082740	grad af vanskelighed, alvor el. omfang
svømme	VERB	607b808035d80a3e2a6f2a1a@_21082802	bevæge sig fremad gennem vand ved at foretage bevæ ...
svømme	VERB	607b808035d80a3e2a6f2a1a@_21082803	flyde oven på el. i en væske uden at synke til bun ...
syd	NOUN	607b808035d80a3e2a6f2a47@_21082861	landområder der ligger i retning mod verdenshjørne ...
syd	NOUN	607b808035d80a3e2a6f2a47@_21082860	det verdenshjørne som på vores halvdel af jordklod ...
syd	NOUN	607b808035d80a3e2a6f2a47@_21082862	spiller med en bestemt plads ved bordet i bridge,  ...
sydvest	NOUN	607b808035d80a3e2a6f2a5a@_21082907	landområder der ligger i retningen sydvest, set fr ...
sydvest	NOUN	607b808035d80a3e2a6f2a5a@_21082906	retning midt mellem syd og vest
sydvest	NOUN	607b808035d80a3e2a6f2a5a@_21082909	vandtæt hat med bred skygge i nakken
sydøst	NOUN	607b808035d80a3e2a6f2a5c@_21082915	landområder der ligger i retningen sydøst, set fra ...
syfilis	NOUN	607b808035d80a3e2a6f2a5f@_21082922	smitsom sygdom som oftest overføres ved kønslig om ...
syg	ADJ	607b808035d80a3e2a6f2a62@_21082926	som ikke fungerer normalt (pga. en pludselig opstå ...
syg	ADJ	607b808035d80a3e2a6f2a62@_21082925	som lider af en sygdom el. føler sig dårligt tilpa ...
syg	ADJ	607b808035d80a3e2a6f2a62@_21082927	meget optaget af en (fiks) idé el. interesse
sygdom	NOUN	607b808035d80a3e2a6f2a64@_21082932	fysisk el. psykisk forstyrrelse af et organ el. en ...
sygdomsramt	ADJ	607b808035d80a3e2a6f2a6d@_22029877	{hyponymOf: syg}
syge	NOUN	607b808035d80a3e2a6f2a6f@_21082935	fysisk el. psykisk forstyrrelse af et organ el. en ...
sygeplejerskeuddannelse	NOUN	607b808035d80a3e2a6f2a91@_22029904	{hyponymOf: uddannelse}
symbol	NOUN	607b808035d80a3e2a6f2ab0@_21083007	tegn el. figur med en særlig, vedtagen betydning
symbol	NOUN	607b808035d80a3e2a6f2ab0@_21083008	person, genstand el. andet der repræsenterer el. f ...
sympati	NOUN	607b808035d80a3e2a6f2abc@_21083027	forståelse; medfølelse
sympati	NOUN	607b808035d80a3e2a6f2abc@_21083026	varm interesse og venlige følelser for nogen el. n ...
symptom	NOUN	607b808035d80a3e2a6f2ac4@_21083037	fysisk el. psykisk træk der er det synlige tegn på ...
symptom	NOUN	607b808035d80a3e2a6f2ac4@_21083038	karakteristisk træk der er tegn på en bestemt, oft ...
syn	NOUN	607b808035d80a3e2a6f2ac8@_21083043	evne til at opfatte synsindtryk med øjnene
syn	NOUN	607b808035d80a3e2a6f2ac8@_21083047	forsiden af hovedet med pande, øjne, næse, mund, k ...
syn	NOUN	607b808035d80a3e2a6f2ac8@_21083044	indtryk på synssansen frembragt af noget man ser
syn	NOUN	607b808035d80a3e2a6f2ac8@_21083046	en beskikket eksperts faglige bedømmelse af et for ...
syn	NOUN	607b808035d80a3e2a6f2ac8@_21083048	billedlig forestilling i éns bevidsthed af noget d ...
syn	NOUN	607b808035d80a3e2a6f2ac8@_21083045	opfattelse; mening; måde at anskue noget på
syn	NOUN	607b808035d80a3e2a6f2ac8@_21083050	myndighedernes regelmæssige og lovpligtige kontrol ...
synd	NOUN	607b808035d80a3e2a6f2aca@_21083061	handling el. tankegang som er i strid med Guds vil ...
synd	NOUN	607b808035d80a3e2a6f2aca@_21083062	handling der fordømmes som umoralsk el. forkert
syndig	ADJ	607b808035d80a3e2a6f2ad1@_21083087	som har begået synd; som er præget af el. er udtry ...
syndig	ADJ	607b808035d80a3e2a6f2ad1@_21083088	så voldsom at det næsten er forargeligt
syndrom	NOUN	607b808035d80a3e2a6f2ad4@_21083091	gruppe af symptomer som optræder som et samlet syg ...
synes	VERB	607b808035d80a3e2a6f2ad6@_21083101	umiddelbart give indtryk af at være; tilsyneladend ...
synes	VERB	607b808035d80a3e2a6f2ad6@_21083100	have en bestemt opfattelse af el. mening om
synes	VERB	607b808035d80a3e2a6f2ad6@_21083099	fremkalde et bestemt indtryk; se ud til (at være)
